Median Listing Price,Zip Code,Year,Month
293000.0,78748,2017,7
299900.0,78748,2017,8
292995.0,78748,2017,9
289900.0,78748,2017,10
295020.0,78748,2017,11
296990.0,78748,2017,12
299990.0,78748,2018,1
300000.0,78748,2018,2
309995.0,78748,2018,3
310000.0,78748,2018,4
239000.0,78749,2010,1
239966.5,78749,2010,2
240000.0,78749,2010,3
239900.0,78749,2010,4
239000.0,78749,2010,5
237102.0,78749,2010,6
236100.0,78749,2010,7
237950.0,78749,2010,8
235000.0,78749,2010,9
234900.0,78749,2010,10
229999.5,78749,2010,11
235000.0,78749,2010,12
235000.0,78749,2011,1
236200.0,78749,2011,2
237900.0,78749,2011,3
238450.0,78749,2011,4
239900.0,78749,2011,5
239000.0,78749,2011,6
231850.0,78749,2011,7
229957.0,78749,2011,8
235000.0,78749,2011,9
229950.0,78749,2011,10
235000.0,78749,2011,11
228950.0,78749,2011,12
239900.0,78749,2012,1
234950.0,78749,2012,2
239700.0,78749,2012,3
239950.0,78749,2012,4
245000.0,78749,2012,5
249900.0,78749,2012,6
259945.0,78749,2012,7
259000.0,78749,2012,8
248950.0,78749,2012,9
244900.0,78749,2012,10
249900.0,78749,2012,11
259900.0,78749,2012,12
250000.0,78749,2013,1
245000.0,78749,2013,2
269900.0,78749,2013,3
265000.0,78749,2013,4
272450.0,78749,2013,5
275000.0,78749,2013,6
275000.0,78749,2013,7
279950.0,78749,2013,8
284900.0,78749,2013,9
284950.0,78749,2013,10
280000.0,78749,2013,11
275000.0,78749,2013,12
286950.0,78749,2014,1
299949.5,78749,2014,2
311500.0,78749,2014,3
314000.0,78749,2014,4
317247.5,78749,2014,5
329900.0,78749,2014,6
320000.0,78749,2014,7
324950.0,78749,2014,8
320000.0,78749,2014,9
312900.0,78749,2014,10
315000.0,78749,2014,11
329950.0,78749,2014,12
329000.0,78749,2015,1
320000.0,78749,2015,2
320000.0,78749,2015,3
324900.0,78749,2015,4
332000.0,78749,2015,5
330000.0,78749,2015,6
339000.0,78749,2015,7
334950.0,78749,2015,8
324900.0,78749,2015,9
325000.0,78749,2015,10
320000.0,78749,2015,11
329900.0,78749,2015,12
335000.0,78749,2016,1
344950.0,78749,2016,2
339900.0,78749,2016,3
341200.0,78749,2016,4
339000.0,78749,2016,5
340000.0,78749,2016,6
349600.0,78749,2016,7
349750.0,78749,2016,8
349750.0,78749,2016,9
347300.0,78749,2016,10
350000.0,78749,2016,11
349600.0,78749,2016,12
359900.0,78749,2017,1
359900.0,78749,2017,2
369000.0,78749,2017,3
379000.0,78749,2017,4
380000.0,78749,2017,5
367450.0,78749,2017,6
365000.0,78749,2017,7
366950.0,78749,2017,8
368250.0,78749,2017,9
370000.0,78749,2017,10
369450.0,78749,2017,11
365000.0,78749,2017,12
364975.0,78749,2018,1
375000.0,78749,2018,2
375000.0,78749,2018,3
382499.5,78749,2018,4
455000.0,78750,2016,9
442500.0,78750,2016,10
439249.5,78750,2016,11
439000.0,78750,2016,12
414900.0,78750,2017,1
465000.0,78750,2017,2
484950.0,78750,2017,3
489900.0,78750,2017,4
489949.5,78750,2017,5
477350.0,78750,2017,6
450000.0,78750,2017,7
424950.0,78750,2017,8
409475.0,78750,2017,9
399950.0,78750,2017,10
419000.0,78750,2017,11
372350.0,78750,2017,12
399000.0,78750,2018,1
399000.0,78750,2018,2
400000.0,78750,2018,3
399000.0,78750,2018,4
459445.0,78751,2015,2
449000.0,78751,2015,3
421450.0,78751,2015,4
456950.0,78751,2015,5
449500.0,78751,2015,6
425000.0,78751,2015,7
399990.0,78751,2015,8
449000.0,78751,2015,9
477450.0,78751,2015,10
469000.0,78751,2015,11
469000.0,78751,2015,12
419000.0,78751,2016,1
420000.0,78751,2016,2
399499.5,78751,2016,3
399999.0,78751,2016,4
418700.0,78751,2016,5
449000.0,78751,2016,6
440000.0,78751,2016,7
450000.0,78751,2016,8
449950.0,78751,2016,9
435000.0,78751,2016,10
448500.0,78751,2016,11
449500.0,78751,2016,12
445000.0,78751,2017,1
429500.0,78751,2017,2
454450.0,78751,2017,3
464950.0,78751,2017,4
472000.0,78751,2017,5
450000.0,78751,2017,6
472000.0,78751,2017,7
454500.0,78751,2017,8
450000.0,78751,2017,9
427000.0,78751,2017,10
449000.0,78751,2017,11
450000.0,78751,2017,12
400000.0,78751,2018,1
415000.0,78751,2018,2
427000.0,78751,2018,3
449900.0,78751,2018,4
329000.0,78752,2016,4
329000.0,78752,2016,5
329500.0,78752,2016,6
325000.0,78752,2016,7
299900.0,78752,2016,8
325000.0,78752,2016,9
335000.0,78752,2016,10
322500.0,78752,2016,11
329000.0,78752,2016,12
320000.0,78752,2017,1
309900.0,78752,2017,2
299999.5,78752,2017,3
282000.0,78752,2017,4
269900.0,78752,2017,5
272450.0,78752,2017,6
275000.0,78752,2017,7
289700.0,78752,2017,8
310000.0,78752,2017,9
279900.0,78752,2017,10
299900.0,78752,2017,11
287000.0,78752,2017,12
285000.0,78752,2018,1
299450.0,78752,2018,2
345000.0,78752,2018,3
350000.0,78752,2018,4
157900.0,78753,2013,11
170000.0,78753,2013,12
170000.0,78753,2014,1
191475.5,78753,2014,2
170000.0,78753,2014,3
190000.0,78753,2014,4
197500.0,78753,2014,5
194900.0,78753,2014,6
210000.0,78753,2014,7
229447.5,78753,2014,8
229900.0,78753,2014,9
211500.0,78753,2014,10
203500.0,78753,2014,11
179900.0,78753,2014,12
189250.0,78753,2015,1
206450.0,78753,2015,2
199900.0,78753,2015,3
224500.0,78753,2015,4
226950.0,78753,2015,5
217450.0,78753,2015,6
220000.0,78753,2015,7
219500.0,78753,2015,8
238997.0,78753,2015,9
232947.5,78753,2015,10
229900.0,78753,2015,11
224950.0,78753,2015,12
215000.0,78753,2016,1
223950.0,78753,2016,2
249947.5,78753,2016,3
249900.0,78753,2016,4
245000.0,78753,2016,5
245000.0,78753,2016,6
250000.0,78753,2016,7
260995.0,78753,2016,8
264994.5,78753,2016,9
261990.0,78753,2016,10
261422.5,78753,2016,11
256995.0,78753,2016,12
256492.5,78753,2017,1
256990.0,78753,2017,2
257995.0,78753,2017,3
249900.0,78753,2017,4
250000.0,78753,2017,5
257995.0,78753,2017,6
262995.0,78753,2017,7
259495.0,78753,2017,8
260500.0,78753,2017,9
259997.5,78753,2017,10
260997.5,78753,2017,11
265000.0,78753,2017,12
265000.0,78753,2018,1
265000.0,78753,2018,2
267450.0,78753,2018,3
273000.0,78753,2018,4
164925.0,78754,2010,1
166100.0,78754,2010,2
168000.0,78754,2010,3
165950.0,78754,2010,4
166578.0,78754,2010,5
165000.0,78754,2010,6
163000.0,78754,2010,7
164450.0,78754,2010,8
160000.0,78754,2010,9
159900.0,78754,2010,10
159990.0,78754,2010,11
159945.0,78754,2010,12
160150.0,78754,2011,1
160300.0,78754,2011,2
160000.0,78754,2011,3
162150.0,78754,2011,4
163100.0,78754,2011,5
159990.0,78754,2011,6
158945.0,78754,2011,7
155000.0,78754,2011,8
151600.0,78754,2011,9
149900.0,78754,2011,10
147125.0,78754,2011,11
147512.5,78754,2011,12
147000.0,78754,2012,1
146990.0,78754,2012,2
146990.0,78754,2012,3
144000.0,78754,2012,4
144900.0,78754,2012,5
149995.0,78754,2012,6
151997.5,78754,2012,7
159990.0,78754,2012,8
152000.0,78754,2012,9
149995.0,78754,2012,10
155995.0,78754,2012,11
155900.0,78754,2012,12
156995.0,78754,2013,1
160000.0,78754,2013,2
164990.0,78754,2013,3
170447.5,78754,2013,4
175492.5,78754,2013,5
178990.0,78754,2013,6
178995.0,78754,2013,7
180445.0,78754,2013,8
179900.0,78754,2013,9
179000.0,78754,2013,10
179990.0,78754,2013,11
184900.0,78754,2013,12
184995.0,78754,2014,1
185995.0,78754,2014,2
187995.0,78754,2014,3
189997.5,78754,2014,4
191995.0,78754,2014,5
192047.5,78754,2014,6
195450.0,78754,2014,7
199979.0,78754,2014,8
197372.5,78754,2014,9
196377.0,78754,2014,10
199900.0,78754,2014,11
209900.0,78754,2014,12
208495.0,78754,2015,1
209947.5,78754,2015,2
211495.0,78754,2015,3
215000.0,78754,2015,4
210000.0,78754,2015,5
208000.0,78754,2015,6
214900.0,78754,2015,7
210000.0,78754,2015,8
214616.0,78754,2015,9
218990.0,78754,2015,10
226185.0,78754,2015,11
226185.0,78754,2015,12
228990.0,78754,2016,1
227497.5,78754,2016,2
230912.5,78754,2016,3
238100.0,78754,2016,4
238000.0,78754,2016,5
239900.0,78754,2016,6
239900.0,78754,2016,7
239990.0,78754,2016,8
244950.0,78754,2016,9
239900.0,78754,2016,10
239000.0,78754,2016,11
240000.0,78754,2016,12
249900.0,78754,2017,1
249900.0,78754,2017,2
257490.0,78754,2017,3
264350.0,78754,2017,4
271252.5,78754,2017,5
263745.0,78754,2017,6
254937.5,78754,2017,7
255000.0,78754,2017,8
255000.0,78754,2017,9
259990.0,78754,2017,10
259900.0,78754,2017,11
259990.0,78754,2017,12
259900.0,78754,2018,1
255990.0,78754,2018,2
259900.0,78754,2018,3
260495.0,78754,2018,4
227000.0,78757,2010,1
228500.0,78757,2010,2
229000.0,78757,2010,3
235000.0,78757,2010,4
235500.0,78757,2010,5
239000.0,78757,2010,6
235000.0,78757,2010,7
239000.0,78757,2010,8
233750.0,78757,2010,9
229000.0,78757,2010,10
226000.0,78757,2010,11
225000.0,78757,2010,12
229900.0,78757,2011,1
229975.0,78757,2011,2
241200.0,78757,2011,3
249541.5,78757,2011,4
244900.0,78757,2011,5
249900.0,78757,2011,6
239947.5,78757,2011,7
235750.0,78757,2011,8
239450.0,78757,2011,9
239000.0,78757,2011,10
239900.0,78757,2011,11
239900.0,78757,2011,12
231000.0,78757,2012,1
243500.0,78757,2012,2
246250.0,78757,2012,3
244499.5,78757,2012,4
238750.0,78757,2012,5
244250.0,78757,2012,6
239000.0,78757,2012,7
236000.0,78757,2012,8
247450.0,78757,2012,9
249900.0,78757,2012,10
263450.0,78757,2012,11
254900.0,78757,2012,12
245000.0,78757,2013,1
269900.0,78757,2013,2
264450.0,78757,2013,3
283750.0,78757,2013,4
299000.0,78757,2013,5
295000.0,78757,2013,6
299950.0,78757,2013,7
280000.0,78757,2013,8
285000.0,78757,2013,9
299500.0,78757,2013,10
307500.0,78757,2013,11
312000.0,78757,2013,12
299900.0,78757,2014,1
289900.0,78757,2014,2
320000.0,78757,2014,3
353700.0,78757,2014,4
324900.0,78757,2014,5
350000.0,78757,2014,6
350000.0,78757,2014,7
375000.0,78757,2014,8
408950.0,78757,2014,9
374950.0,78757,2014,10
375000.0,78757,2014,11
375000.0,78757,2014,12
361200.0,78757,2015,1
377000.0,78757,2015,2
397000.0,78757,2015,3
395000.0,78757,2015,4
388509.0,78757,2015,5
396000.0,78757,2015,6
363950.0,78757,2015,7
385000.0,78757,2015,8
377500.0,78757,2015,9
375000.0,78757,2015,10
369000.0,78757,2015,11
382990.0,78757,2015,12
389900.0,78757,2016,1
422200.0,78757,2016,2
419000.0,78757,2016,3
424900.0,78757,2016,4
417450.0,78757,2016,5
436950.0,78757,2016,6
439450.0,78757,2016,7
449450.0,78757,2016,8
439450.0,78757,2016,9
425000.0,78757,2016,10
427000.0,78757,2016,11
425000.0,78757,2016,12
421111.0,78757,2017,1
419900.0,78757,2017,2
425000.0,78757,2017,3
458687.0,78757,2017,4
469945.0,78757,2017,5
472450.0,78757,2017,6
464900.0,78757,2017,7
435850.0,78757,2017,8
425000.0,78757,2017,9
416979.0,78757,2017,10
418000.0,78757,2017,11
415000.0,78757,2017,12
415000.0,78757,2018,1
412500.0,78757,2018,2
407450.0,78757,2018,3
415900.0,78757,2018,4
284500.0,78758,2017,4
249939.0,78758,2017,5
255000.0,78758,2017,6
244949.5,78758,2017,7
229900.0,78758,2017,8
244874.5,78758,2017,9
225000.0,78758,2017,10
258000.0,78758,2017,11
269000.0,78758,2017,12
287000.0,78758,2018,1
300000.0,78758,2018,2
300000.0,78758,2018,3
307500.0,78758,2018,4
274900.0,78759,2010,1
254965.0,78759,2010,2
269900.0,78759,2010,3
277000.0,78759,2010,4
289900.0,78759,2010,5
278225.0,78759,2010,6
275900.0,78759,2010,7
293000.0,78759,2010,8
265990.0,78759,2010,9
255990.0,78759,2010,10
252990.0,78759,2010,11
247750.0,78759,2010,12
258500.0,78759,2011,1
267000.0,78759,2011,2
271950.0,78759,2011,3
289000.0,78759,2011,4
291000.0,78759,2011,5
310000.0,78759,2011,6
309900.0,78759,2011,7
294500.0,78759,2011,8
299250.0,78759,2011,9
299500.0,78759,2011,10
302495.0,78759,2011,11
279900.0,78759,2011,12
279900.0,78759,2012,1
269500.0,78759,2012,2
273000.0,78759,2012,3
290000.0,78759,2012,4
289450.0,78759,2012,5
277450.0,78759,2012,6
274999.0,78759,2012,7
279000.0,78759,2012,8
302450.0,78759,2012,9
294450.0,78759,2012,10
309900.0,78759,2012,11
329900.0,78759,2012,12
356200.0,78759,2013,1
385000.0,78759,2013,2
349900.0,78759,2013,3
349945.0,78759,2013,4
350000.0,78759,2013,5
346500.0,78759,2013,6
348000.0,78759,2013,7
370000.0,78759,2013,8
380500.0,78759,2013,9
377500.0,78759,2013,10
379694.0,78759,2013,11
390000.0,78759,2013,12
377000.0,78759,2014,1
369888.0,78759,2014,2
377000.0,78759,2014,3
350000.0,78759,2014,4
359500.0,78759,2014,5
407500.0,78759,2014,6
399500.0,78759,2014,7
430000.0,78759,2014,8
459000.0,78759,2014,9
409000.0,78759,2014,10
384250.0,78759,2014,11
429999.0,78759,2014,12
450000.0,78759,2015,1
419500.0,78759,2015,2
419000.0,78759,2015,3
414500.0,78759,2015,4
460000.0,78759,2015,5
472000.0,78759,2015,6
425000.0,78759,2015,7
429950.0,78759,2015,8
499900.0,78759,2015,9
450250.0,78759,2015,10
441250.0,78759,2015,11
499000.0,78759,2015,12
442250.0,78759,2016,1
425000.0,78759,2016,2
449900.0,78759,2016,3
459000.0,78759,2016,4
459900.0,78759,2016,5
499900.0,78759,2016,6
469000.0,78759,2016,7
465000.0,78759,2016,8
449900.0,78759,2016,9
449000.0,78759,2016,10
454950.0,78759,2016,11
440000.0,78759,2016,12
449000.0,78759,2017,1
469900.0,78759,2017,2
499900.0,78759,2017,3
499900.0,78759,2017,4
469850.0,78759,2017,5
443950.0,78759,2017,6
425000.0,78759,2017,7
425000.0,78759,2017,8
425000.0,78759,2017,9
444900.0,78759,2017,10
434950.0,78759,2017,11
425000.0,78759,2017,12
419900.0,78759,2018,1
420000.0,78759,2018,2
435000.0,78759,2018,3
432500.0,78759,2018,4
