Home Value Index,Zip Code,Year,Month
230100.0,78736,2013,2
229700.0,78736,2013,3
229500.0,78736,2013,4
230200.0,78736,2013,5
231400.0,78736,2013,6
231700.0,78736,2013,7
231600.0,78736,2013,8
230900.0,78736,2013,9
230100.0,78736,2013,10
230200.0,78736,2013,11
231000.0,78736,2013,12
232500.0,78736,2014,1
234800.0,78736,2014,2
237000.0,78736,2014,3
239800.0,78736,2014,4
243400.0,78736,2014,5
246700.0,78736,2014,6
250300.0,78736,2014,7
255600.0,78736,2014,8
261000.0,78736,2014,9
264900.0,78736,2014,10
267400.0,78736,2014,11
269200.0,78736,2014,12
270300.0,78736,2015,1
271200.0,78736,2015,2
271400.0,78736,2015,3
271000.0,78736,2015,4
271800.0,78736,2015,5
274400.0,78736,2015,6
276800.0,78736,2015,7
278100.0,78736,2015,8
279300.0,78736,2015,9
280800.0,78736,2015,10
282200.0,78736,2015,11
284400.0,78736,2015,12
286800.0,78736,2016,1
289000.0,78736,2016,2
291400.0,78736,2016,3
295900.0,78736,2016,4
300300.0,78736,2016,5
303100.0,78736,2016,6
305500.0,78736,2016,7
309100.0,78736,2016,8
313600.0,78736,2016,9
319300.0,78736,2016,10
325600.0,78736,2016,11
331800.0,78736,2016,12
336200.0,78736,2017,1
337200.0,78736,2017,2
335800.0,78736,2017,3
334700.0,78736,2017,4
334600.0,78736,2017,5
335100.0,78736,2017,6
333300.0,78736,2017,7
330100.0,78736,2017,8
329400.0,78736,2017,9
330400.0,78736,2017,10
329800.0,78736,2017,11
328100.0,78736,2017,12
328400.0,78736,2018,1
332600.0,78736,2018,2
339800.0,78736,2018,3
344900.0,78736,2018,4
241400.0,78737,1996,4
242300.0,78737,1996,5
243300.0,78737,1996,6
244100.0,78737,1996,7
244900.0,78737,1996,8
245700.0,78737,1996,9
246300.0,78737,1996,10
246900.0,78737,1996,11
247400.0,78737,1996,12
248000.0,78737,1997,1
248400.0,78737,1997,2
248500.0,78737,1997,3
248500.0,78737,1997,4
248300.0,78737,1997,5
248100.0,78737,1997,6
247800.0,78737,1997,7
247600.0,78737,1997,8
247400.0,78737,1997,9
247200.0,78737,1997,10
247100.0,78737,1997,11
247100.0,78737,1997,12
247400.0,78737,1998,1
247700.0,78737,1998,2
247800.0,78737,1998,3
248100.0,78737,1998,4
248300.0,78737,1998,5
248700.0,78737,1998,6
249100.0,78737,1998,7
249800.0,78737,1998,8
250500.0,78737,1998,9
251400.0,78737,1998,10
252300.0,78737,1998,11
253500.0,78737,1998,12
254800.0,78737,1999,1
256000.0,78737,1999,2
257000.0,78737,1999,3
258000.0,78737,1999,4
258900.0,78737,1999,5
259900.0,78737,1999,6
260900.0,78737,1999,7
262000.0,78737,1999,8
263100.0,78737,1999,9
264200.0,78737,1999,10
265300.0,78737,1999,11
266200.0,78737,1999,12
267200.0,78737,2000,1
268000.0,78737,2000,2
268300.0,78737,2000,3
268400.0,78737,2000,4
268300.0,78737,2000,5
268200.0,78737,2000,6
268200.0,78737,2000,7
268100.0,78737,2000,8
268200.0,78737,2000,9
268400.0,78737,2000,10
268600.0,78737,2000,11
268900.0,78737,2000,12
269400.0,78737,2001,1
269800.0,78737,2001,2
270000.0,78737,2001,3
269900.0,78737,2001,4
269800.0,78737,2001,5
269600.0,78737,2001,6
269500.0,78737,2001,7
269400.0,78737,2001,8
269400.0,78737,2001,9
269700.0,78737,2001,10
269900.0,78737,2001,11
270300.0,78737,2001,12
270800.0,78737,2002,1
271400.0,78737,2002,2
271700.0,78737,2002,3
271900.0,78737,2002,4
271800.0,78737,2002,5
271800.0,78737,2002,6
271600.0,78737,2002,7
271400.0,78737,2002,8
271200.0,78737,2002,9
271000.0,78737,2002,10
271000.0,78737,2002,11
270500.0,78737,2002,12
268900.0,78737,2003,1
266700.0,78737,2003,2
265200.0,78737,2003,3
264400.0,78737,2003,4
264100.0,78737,2003,5
264200.0,78737,2003,6
264600.0,78737,2003,7
265100.0,78737,2003,8
265800.0,78737,2003,9
266800.0,78737,2003,10
268100.0,78737,2003,11
269800.0,78737,2003,12
271900.0,78737,2004,1
274500.0,78737,2004,2
277400.0,78737,2004,3
280200.0,78737,2004,4
283100.0,78737,2004,5
286100.0,78737,2004,6
289400.0,78737,2004,7
292900.0,78737,2004,8
296100.0,78737,2004,9
298500.0,78737,2004,10
300200.0,78737,2004,11
301300.0,78737,2004,12
302400.0,78737,2005,1
303600.0,78737,2005,2
304900.0,78737,2005,3
306100.0,78737,2005,4
307200.0,78737,2005,5
308000.0,78737,2005,6
308300.0,78737,2005,7
308200.0,78737,2005,8
307800.0,78737,2005,9
307300.0,78737,2005,10
307100.0,78737,2005,11
307300.0,78737,2005,12
308000.0,78737,2006,1
309600.0,78737,2006,2
311800.0,78737,2006,3
314500.0,78737,2006,4
317700.0,78737,2006,5
320700.0,78737,2006,6
323000.0,78737,2006,7
324900.0,78737,2006,8
326400.0,78737,2006,9
327800.0,78737,2006,10
329200.0,78737,2006,11
330600.0,78737,2006,12
331800.0,78737,2007,1
332600.0,78737,2007,2
332300.0,78737,2007,3
331100.0,78737,2007,4
330000.0,78737,2007,5
329500.0,78737,2007,6
329600.0,78737,2007,7
330200.0,78737,2007,8
331400.0,78737,2007,9
332700.0,78737,2007,10
334100.0,78737,2007,11
335100.0,78737,2007,12
336100.0,78737,2008,1
337300.0,78737,2008,2
338000.0,78737,2008,3
338100.0,78737,2008,4
338200.0,78737,2008,5
338200.0,78737,2008,6
336700.0,78737,2008,7
333700.0,78737,2008,8
330300.0,78737,2008,9
327200.0,78737,2008,10
324100.0,78737,2008,11
320700.0,78737,2008,12
317400.0,78737,2009,1
314500.0,78737,2009,2
311200.0,78737,2009,3
307200.0,78737,2009,4
303400.0,78737,2009,5
300000.0,78737,2009,6
297400.0,78737,2009,7
295700.0,78737,2009,8
294700.0,78737,2009,9
294500.0,78737,2009,10
294900.0,78737,2009,11
296200.0,78737,2009,12
297300.0,78737,2010,1
297100.0,78737,2010,2
298600.0,78737,2010,3
301600.0,78737,2010,4
301800.0,78737,2010,5
299400.0,78737,2010,6
298500.0,78737,2010,7
298800.0,78737,2010,8
299300.0,78737,2010,9
299500.0,78737,2010,10
299600.0,78737,2010,11
300100.0,78737,2010,12
300800.0,78737,2011,1
300000.0,78737,2011,2
297800.0,78737,2011,3
295800.0,78737,2011,4
295900.0,78737,2011,5
297600.0,78737,2011,6
299300.0,78737,2011,7
300000.0,78737,2011,8
300600.0,78737,2011,9
301300.0,78737,2011,10
301700.0,78737,2011,11
301500.0,78737,2011,12
301400.0,78737,2012,1
302600.0,78737,2012,2
304200.0,78737,2012,3
306300.0,78737,2012,4
308700.0,78737,2012,5
310300.0,78737,2012,6
310400.0,78737,2012,7
310600.0,78737,2012,8
310700.0,78737,2012,9
310900.0,78737,2012,10
311500.0,78737,2012,11
312200.0,78737,2012,12
313100.0,78737,2013,1
314400.0,78737,2013,2
314800.0,78737,2013,3
313900.0,78737,2013,4
313700.0,78737,2013,5
315500.0,78737,2013,6
318600.0,78737,2013,7
322300.0,78737,2013,8
326200.0,78737,2013,9
329500.0,78737,2013,10
331700.0,78737,2013,11
333100.0,78737,2013,12
334000.0,78737,2014,1
335700.0,78737,2014,2
339700.0,78737,2014,3
345100.0,78737,2014,4
350400.0,78737,2014,5
353500.0,78737,2014,6
355100.0,78737,2014,7
356400.0,78737,2014,8
357200.0,78737,2014,9
357400.0,78737,2014,10
358800.0,78737,2014,11
360100.0,78737,2014,12
361100.0,78737,2015,1
362800.0,78737,2015,2
364700.0,78737,2015,3
366200.0,78737,2015,4
368100.0,78737,2015,5
371000.0,78737,2015,6
374500.0,78737,2015,7
377900.0,78737,2015,8
380600.0,78737,2015,9
382400.0,78737,2015,10
383500.0,78737,2015,11
385000.0,78737,2015,12
387300.0,78737,2016,1
389600.0,78737,2016,2
390600.0,78737,2016,3
390700.0,78737,2016,4
391100.0,78737,2016,5
394500.0,78737,2016,6
399700.0,78737,2016,7
403600.0,78737,2016,8
405400.0,78737,2016,9
406900.0,78737,2016,10
408600.0,78737,2016,11
411400.0,78737,2016,12
415200.0,78737,2017,1
417700.0,78737,2017,2
417900.0,78737,2017,3
419300.0,78737,2017,4
421900.0,78737,2017,5
422700.0,78737,2017,6
421400.0,78737,2017,7
421700.0,78737,2017,8
424500.0,78737,2017,9
428300.0,78737,2017,10
431500.0,78737,2017,11
433000.0,78737,2017,12
433700.0,78737,2018,1
436300.0,78737,2018,2
441500.0,78737,2018,3
444500.0,78737,2018,4
331800.0,78738,1996,4
329300.0,78738,1996,5
326600.0,78738,1996,6
323900.0,78738,1996,7
321200.0,78738,1996,8
318600.0,78738,1996,9
316300.0,78738,1996,10
314300.0,78738,1996,11
312500.0,78738,1996,12
311300.0,78738,1997,1
310600.0,78738,1997,2
310200.0,78738,1997,3
310300.0,78738,1997,4
310800.0,78738,1997,5
311900.0,78738,1997,6
313400.0,78738,1997,7
315300.0,78738,1997,8
317600.0,78738,1997,9
320200.0,78738,1997,10
323000.0,78738,1997,11
325900.0,78738,1997,12
328600.0,78738,1998,1
331200.0,78738,1998,2
333300.0,78738,1998,3
335200.0,78738,1998,4
336700.0,78738,1998,5
338000.0,78738,1998,6
339100.0,78738,1998,7
339900.0,78738,1998,8
340700.0,78738,1998,9
341200.0,78738,1998,10
341600.0,78738,1998,11
341900.0,78738,1998,12
342100.0,78738,1999,1
342400.0,78738,1999,2
342800.0,78738,1999,3
343400.0,78738,1999,4
344300.0,78738,1999,5
345600.0,78738,1999,6
347100.0,78738,1999,7
348900.0,78738,1999,8
350800.0,78738,1999,9
352700.0,78738,1999,10
354500.0,78738,1999,11
356100.0,78738,1999,12
357400.0,78738,2000,1
358400.0,78738,2000,2
359000.0,78738,2000,3
359300.0,78738,2000,4
359400.0,78738,2000,5
359600.0,78738,2000,6
359900.0,78738,2000,7
360500.0,78738,2000,8
361400.0,78738,2000,9
362500.0,78738,2000,10
363700.0,78738,2000,11
365000.0,78738,2000,12
366300.0,78738,2001,1
367600.0,78738,2001,2
368600.0,78738,2001,3
369300.0,78738,2001,4
369600.0,78738,2001,5
369600.0,78738,2001,6
369200.0,78738,2001,7
368500.0,78738,2001,8
367400.0,78738,2001,9
365900.0,78738,2001,10
364000.0,78738,2001,11
361500.0,78738,2001,12
358800.0,78738,2002,1
355900.0,78738,2002,2
352900.0,78738,2002,3
349700.0,78738,2002,4
346900.0,78738,2002,5
344700.0,78738,2002,6
343300.0,78738,2002,7
342600.0,78738,2002,8
342700.0,78738,2002,9
343400.0,78738,2002,10
345100.0,78738,2002,11
347400.0,78738,2002,12
349600.0,78738,2003,1
351100.0,78738,2003,2
352500.0,78738,2003,3
353700.0,78738,2003,4
354600.0,78738,2003,5
355600.0,78738,2003,6
356900.0,78738,2003,7
358300.0,78738,2003,8
359600.0,78738,2003,9
360900.0,78738,2003,10
362300.0,78738,2003,11
364200.0,78738,2003,12
367100.0,78738,2004,1
371700.0,78738,2004,2
377800.0,78738,2004,3
385300.0,78738,2004,4
392900.0,78738,2004,5
399800.0,78738,2004,6
405500.0,78738,2004,7
409900.0,78738,2004,8
413200.0,78738,2004,9
415700.0,78738,2004,10
417300.0,78738,2004,11
418000.0,78738,2004,12
418300.0,78738,2005,1
418400.0,78738,2005,2
418800.0,78738,2005,3
419900.0,78738,2005,4
421800.0,78738,2005,5
424300.0,78738,2005,6
427000.0,78738,2005,7
429400.0,78738,2005,8
431900.0,78738,2005,9
434600.0,78738,2005,10
437600.0,78738,2005,11
441000.0,78738,2005,12
444600.0,78738,2006,1
447900.0,78738,2006,2
450800.0,78738,2006,3
453200.0,78738,2006,4
454900.0,78738,2006,5
456100.0,78738,2006,6
457000.0,78738,2006,7
457700.0,78738,2006,8
458800.0,78738,2006,9
460600.0,78738,2006,10
463300.0,78738,2006,11
467000.0,78738,2006,12
471100.0,78738,2007,1
475000.0,78738,2007,2
478800.0,78738,2007,3
482300.0,78738,2007,4
485400.0,78738,2007,5
488400.0,78738,2007,6
491300.0,78738,2007,7
493700.0,78738,2007,8
495500.0,78738,2007,9
496400.0,78738,2007,10
495700.0,78738,2007,11
493200.0,78738,2007,12
489200.0,78738,2008,1
484500.0,78738,2008,2
479600.0,78738,2008,3
474600.0,78738,2008,4
469800.0,78738,2008,5
465600.0,78738,2008,6
462000.0,78738,2008,7
458300.0,78738,2008,8
454800.0,78738,2008,9
451600.0,78738,2008,10
448500.0,78738,2008,11
445500.0,78738,2008,12
442400.0,78738,2009,1
439300.0,78738,2009,2
436200.0,78738,2009,3
432900.0,78738,2009,4
429400.0,78738,2009,5
426000.0,78738,2009,6
423000.0,78738,2009,7
420100.0,78738,2009,8
417500.0,78738,2009,9
415600.0,78738,2009,10
414400.0,78738,2009,11
413500.0,78738,2009,12
414000.0,78738,2010,1
414700.0,78738,2010,2
413300.0,78738,2010,3
410900.0,78738,2010,4
407700.0,78738,2010,5
403300.0,78738,2010,6
400600.0,78738,2010,7
400300.0,78738,2010,8
400100.0,78738,2010,9
400100.0,78738,2010,10
400600.0,78738,2010,11
400900.0,78738,2010,12
399700.0,78738,2011,1
397600.0,78738,2011,2
396300.0,78738,2011,3
396300.0,78738,2011,4
397300.0,78738,2011,5
398400.0,78738,2011,6
399200.0,78738,2011,7
399700.0,78738,2011,8
400600.0,78738,2011,9
400700.0,78738,2011,10
399700.0,78738,2011,11
398500.0,78738,2011,12
398100.0,78738,2012,1
399400.0,78738,2012,2
401300.0,78738,2012,3
403100.0,78738,2012,4
406300.0,78738,2012,5
410700.0,78738,2012,6
413600.0,78738,2012,7
415100.0,78738,2012,8
416800.0,78738,2012,9
418000.0,78738,2012,10
419400.0,78738,2012,11
421500.0,78738,2012,12
423900.0,78738,2013,1
426200.0,78738,2013,2
429000.0,78738,2013,3
431200.0,78738,2013,4
432400.0,78738,2013,5
434300.0,78738,2013,6
436700.0,78738,2013,7
438800.0,78738,2013,8
440800.0,78738,2013,9
443000.0,78738,2013,10
444700.0,78738,2013,11
447100.0,78738,2013,12
449800.0,78738,2014,1
451300.0,78738,2014,2
452300.0,78738,2014,3
454100.0,78738,2014,4
456700.0,78738,2014,5
458500.0,78738,2014,6
459700.0,78738,2014,7
461000.0,78738,2014,8
462600.0,78738,2014,9
464000.0,78738,2014,10
465600.0,78738,2014,11
467000.0,78738,2014,12
468100.0,78738,2015,1
468500.0,78738,2015,2
468500.0,78738,2015,3
468600.0,78738,2015,4
469300.0,78738,2015,5
470200.0,78738,2015,6
471300.0,78738,2015,7
472500.0,78738,2015,8
472900.0,78738,2015,9
472500.0,78738,2015,10
472400.0,78738,2015,11
473100.0,78738,2015,12
474100.0,78738,2016,1
474500.0,78738,2016,2
474100.0,78738,2016,3
474500.0,78738,2016,4
475700.0,78738,2016,5
476600.0,78738,2016,6
477300.0,78738,2016,7
477400.0,78738,2016,8
477200.0,78738,2016,9
477900.0,78738,2016,10
478300.0,78738,2016,11
477900.0,78738,2016,12
478100.0,78738,2017,1
478400.0,78738,2017,2
478100.0,78738,2017,3
478900.0,78738,2017,4
480500.0,78738,2017,5
481200.0,78738,2017,6
481200.0,78738,2017,7
481300.0,78738,2017,8
481600.0,78738,2017,9
482300.0,78738,2017,10
483600.0,78738,2017,11
484400.0,78738,2017,12
483400.0,78738,2018,1
487200.0,78738,2018,2
496300.0,78738,2018,3
502400.0,78738,2018,4
375200.0,78739,1996,4
370800.0,78739,1996,5
366800.0,78739,1996,6
363300.0,78739,1996,7
360200.0,78739,1996,8
357800.0,78739,1996,9
355700.0,78739,1996,10
354200.0,78739,1996,11
352900.0,78739,1996,12
352000.0,78739,1997,1
352000.0,78739,1997,2
353000.0,78739,1997,3
354600.0,78739,1997,4
356600.0,78739,1997,5
358800.0,78739,1997,6
360800.0,78739,1997,7
362500.0,78739,1997,8
363600.0,78739,1997,9
364000.0,78739,1997,10
363900.0,78739,1997,11
362800.0,78739,1997,12
360800.0,78739,1998,1
358700.0,78739,1998,2
356400.0,78739,1998,3
353800.0,78739,1998,4
351300.0,78739,1998,5
348800.0,78739,1998,6
346600.0,78739,1998,7
344700.0,78739,1998,8
343100.0,78739,1998,9
341700.0,78739,1998,10
340900.0,78739,1998,11
340100.0,78739,1998,12
339500.0,78739,1999,1
339300.0,78739,1999,2
339300.0,78739,1999,3
338500.0,78739,1999,4
336800.0,78739,1999,5
334000.0,78739,1999,6
330200.0,78739,1999,7
325500.0,78739,1999,8
320400.0,78739,1999,9
315300.0,78739,1999,10
310500.0,78739,1999,11
305800.0,78739,1999,12
301500.0,78739,2000,1
298000.0,78739,2000,2
295200.0,78739,2000,3
292800.0,78739,2000,4
291000.0,78739,2000,5
289900.0,78739,2000,6
289300.0,78739,2000,7
289300.0,78739,2000,8
289700.0,78739,2000,9
290500.0,78739,2000,10
291500.0,78739,2000,11
292600.0,78739,2000,12
293800.0,78739,2001,1
295000.0,78739,2001,2
296200.0,78739,2001,3
297500.0,78739,2001,4
298700.0,78739,2001,5
299800.0,78739,2001,6
300900.0,78739,2001,7
301900.0,78739,2001,8
302800.0,78739,2001,9
303600.0,78739,2001,10
304200.0,78739,2001,11
304700.0,78739,2001,12
305000.0,78739,2002,1
304900.0,78739,2002,2
304600.0,78739,2002,3
304200.0,78739,2002,4
303700.0,78739,2002,5
303300.0,78739,2002,6
302900.0,78739,2002,7
302600.0,78739,2002,8
302400.0,78739,2002,9
302100.0,78739,2002,10
301600.0,78739,2002,11
300700.0,78739,2002,12
300000.0,78739,2003,1
299800.0,78739,2003,2
300100.0,78739,2003,3
300700.0,78739,2003,4
301500.0,78739,2003,5
302000.0,78739,2003,6
302200.0,78739,2003,7
301900.0,78739,2003,8
301300.0,78739,2003,9
300400.0,78739,2003,10
299600.0,78739,2003,11
298900.0,78739,2003,12
298500.0,78739,2004,1
298200.0,78739,2004,2
298200.0,78739,2004,3
298300.0,78739,2004,4
298600.0,78739,2004,5
299200.0,78739,2004,6
300100.0,78739,2004,7
301200.0,78739,2004,8
302400.0,78739,2004,9
303300.0,78739,2004,10
303900.0,78739,2004,11
304200.0,78739,2004,12
304400.0,78739,2005,1
304300.0,78739,2005,2
304200.0,78739,2005,3
304000.0,78739,2005,4
303700.0,78739,2005,5
303400.0,78739,2005,6
303000.0,78739,2005,7
303000.0,78739,2005,8
303400.0,78739,2005,9
304300.0,78739,2005,10
305700.0,78739,2005,11
307500.0,78739,2005,12
309300.0,78739,2006,1
310800.0,78739,2006,2
312200.0,78739,2006,3
313200.0,78739,2006,4
313800.0,78739,2006,5
314100.0,78739,2006,6
314100.0,78739,2006,7
314100.0,78739,2006,8
314000.0,78739,2006,9
313900.0,78739,2006,10
313800.0,78739,2006,11
313900.0,78739,2006,12
314200.0,78739,2007,1
314500.0,78739,2007,2
314800.0,78739,2007,3
315500.0,78739,2007,4
316600.0,78739,2007,5
318100.0,78739,2007,6
320200.0,78739,2007,7
322800.0,78739,2007,8
325300.0,78739,2007,9
327500.0,78739,2007,10
329200.0,78739,2007,11
330300.0,78739,2007,12
331100.0,78739,2008,1
331500.0,78739,2008,2
331500.0,78739,2008,3
331100.0,78739,2008,4
330500.0,78739,2008,5
329600.0,78739,2008,6
328700.0,78739,2008,7
327700.0,78739,2008,8
326700.0,78739,2008,9
325500.0,78739,2008,10
324100.0,78739,2008,11
322600.0,78739,2008,12
321400.0,78739,2009,1
320400.0,78739,2009,2
319500.0,78739,2009,3
318500.0,78739,2009,4
317300.0,78739,2009,5
315900.0,78739,2009,6
314500.0,78739,2009,7
313400.0,78739,2009,8
312800.0,78739,2009,9
312300.0,78739,2009,10
312000.0,78739,2009,11
311900.0,78739,2009,12
312100.0,78739,2010,1
312500.0,78739,2010,2
312300.0,78739,2010,3
311300.0,78739,2010,4
310600.0,78739,2010,5
310700.0,78739,2010,6
310600.0,78739,2010,7
309500.0,78739,2010,8
308100.0,78739,2010,9
307200.0,78739,2010,10
307100.0,78739,2010,11
307000.0,78739,2010,12
306400.0,78739,2011,1
305500.0,78739,2011,2
305600.0,78739,2011,3
306500.0,78739,2011,4
306400.0,78739,2011,5
306000.0,78739,2011,6
305900.0,78739,2011,7
306000.0,78739,2011,8
306600.0,78739,2011,9
308300.0,78739,2011,10
310300.0,78739,2011,11
311800.0,78739,2011,12
313300.0,78739,2012,1
315100.0,78739,2012,2
316300.0,78739,2012,3
316400.0,78739,2012,4
316100.0,78739,2012,5
316500.0,78739,2012,6
317400.0,78739,2012,7
318700.0,78739,2012,8
320200.0,78739,2012,9
321800.0,78739,2012,10
323500.0,78739,2012,11
325700.0,78739,2012,12
328100.0,78739,2013,1
330700.0,78739,2013,2
332700.0,78739,2013,3
336100.0,78739,2013,4
342400.0,78739,2013,5
349300.0,78739,2013,6
354300.0,78739,2013,7
359100.0,78739,2013,8
363100.0,78739,2013,9
366000.0,78739,2013,10
368400.0,78739,2013,11
370300.0,78739,2013,12
371600.0,78739,2014,1
373000.0,78739,2014,2
375000.0,78739,2014,3
377700.0,78739,2014,4
380200.0,78739,2014,5
381800.0,78739,2014,6
383900.0,78739,2014,7
387100.0,78739,2014,8
390400.0,78739,2014,9
392300.0,78739,2014,10
393300.0,78739,2014,11
393800.0,78739,2014,12
394400.0,78739,2015,1
395200.0,78739,2015,2
396600.0,78739,2015,3
398000.0,78739,2015,4
399600.0,78739,2015,5
401700.0,78739,2015,6
404500.0,78739,2015,7
406900.0,78739,2015,8
408500.0,78739,2015,9
409000.0,78739,2015,10
409900.0,78739,2015,11
412700.0,78739,2015,12
416100.0,78739,2016,1
418500.0,78739,2016,2
421200.0,78739,2016,3
424900.0,78739,2016,4
427700.0,78739,2016,5
429100.0,78739,2016,6
430100.0,78739,2016,7
430800.0,78739,2016,8
431200.0,78739,2016,9
431400.0,78739,2016,10
431600.0,78739,2016,11
431800.0,78739,2016,12
432700.0,78739,2017,1
434600.0,78739,2017,2
436800.0,78739,2017,3
438700.0,78739,2017,4
440400.0,78739,2017,5
441700.0,78739,2017,6
442100.0,78739,2017,7
442400.0,78739,2017,8
444200.0,78739,2017,9
446700.0,78739,2017,10
448200.0,78739,2017,11
448900.0,78739,2017,12
449500.0,78739,2018,1
450400.0,78739,2018,2
451300.0,78739,2018,3
451000.0,78739,2018,4
85400.0,78741,1996,4
85400.0,78741,1996,5
85400.0,78741,1996,6
85600.0,78741,1996,7
85800.0,78741,1996,8
86000.0,78741,1996,9
86300.0,78741,1996,10
86600.0,78741,1996,11
86900.0,78741,1996,12
87200.0,78741,1997,1
87600.0,78741,1997,2
88100.0,78741,1997,3
88500.0,78741,1997,4
89100.0,78741,1997,5
89600.0,78741,1997,6
90300.0,78741,1997,7
91000.0,78741,1997,8
91800.0,78741,1997,9
92700.0,78741,1997,10
93600.0,78741,1997,11
94600.0,78741,1997,12
95600.0,78741,1998,1
96500.0,78741,1998,2
97500.0,78741,1998,3
98300.0,78741,1998,4
99000.0,78741,1998,5
99600.0,78741,1998,6
100000.0,78741,1998,7
100200.0,78741,1998,8
100200.0,78741,1998,9
100100.0,78741,1998,10
99900.0,78741,1998,11
99600.0,78741,1998,12
99300.0,78741,1999,1
99100.0,78741,1999,2
98900.0,78741,1999,3
98700.0,78741,1999,4
98700.0,78741,1999,5
98800.0,78741,1999,6
98900.0,78741,1999,7
99200.0,78741,1999,8
99600.0,78741,1999,9
100100.0,78741,1999,10
100600.0,78741,1999,11
101200.0,78741,1999,12
101900.0,78741,2000,1
102600.0,78741,2000,2
103400.0,78741,2000,3
104200.0,78741,2000,4
105000.0,78741,2000,5
105800.0,78741,2000,6
106500.0,78741,2000,7
107100.0,78741,2000,8
107600.0,78741,2000,9
108100.0,78741,2000,10
108400.0,78741,2000,11
108700.0,78741,2000,12
108900.0,78741,2001,1
109100.0,78741,2001,2
109400.0,78741,2001,3
109600.0,78741,2001,4
109800.0,78741,2001,5
110000.0,78741,2001,6
110200.0,78741,2001,7
110400.0,78741,2001,8
110500.0,78741,2001,9
110700.0,78741,2001,10
110900.0,78741,2001,11
111100.0,78741,2001,12
111400.0,78741,2002,1
111600.0,78741,2002,2
111900.0,78741,2002,3
112200.0,78741,2002,4
112500.0,78741,2002,5
112900.0,78741,2002,6
113200.0,78741,2002,7
113400.0,78741,2002,8
113600.0,78741,2002,9
113800.0,78741,2002,10
114000.0,78741,2002,11
114100.0,78741,2002,12
114200.0,78741,2003,1
114200.0,78741,2003,2
114200.0,78741,2003,3
113900.0,78741,2003,4
113600.0,78741,2003,5
113000.0,78741,2003,6
112500.0,78741,2003,7
111900.0,78741,2003,8
111300.0,78741,2003,9
110900.0,78741,2003,10
110800.0,78741,2003,11
111000.0,78741,2003,12
111500.0,78741,2004,1
112300.0,78741,2004,2
113200.0,78741,2004,3
114100.0,78741,2004,4
115000.0,78741,2004,5
116000.0,78741,2004,6
117000.0,78741,2004,7
118100.0,78741,2004,8
119300.0,78741,2004,9
120400.0,78741,2004,10
121500.0,78741,2004,11
122700.0,78741,2004,12
123800.0,78741,2005,1
124700.0,78741,2005,2
125500.0,78741,2005,3
126100.0,78741,2005,4
126600.0,78741,2005,5
127100.0,78741,2005,6
127600.0,78741,2005,7
128400.0,78741,2005,8
129300.0,78741,2005,9
130400.0,78741,2005,10
131400.0,78741,2005,11
132300.0,78741,2005,12
132800.0,78741,2006,1
133100.0,78741,2006,2
133200.0,78741,2006,3
133400.0,78741,2006,4
133700.0,78741,2006,5
134100.0,78741,2006,6
134300.0,78741,2006,7
134100.0,78741,2006,8
133500.0,78741,2006,9
132600.0,78741,2006,10
131400.0,78741,2006,11
130100.0,78741,2006,12
129100.0,78741,2007,1
128600.0,78741,2007,2
128600.0,78741,2007,3
128900.0,78741,2007,4
129300.0,78741,2007,5
129800.0,78741,2007,6
130400.0,78741,2007,7
131300.0,78741,2007,8
132600.0,78741,2007,9
134200.0,78741,2007,10
135700.0,78741,2007,11
137000.0,78741,2007,12
137800.0,78741,2008,1
138300.0,78741,2008,2
138700.0,78741,2008,3
139200.0,78741,2008,4
139300.0,78741,2008,5
138900.0,78741,2008,6
138200.0,78741,2008,7
137200.0,78741,2008,8
136400.0,78741,2008,9
135700.0,78741,2008,10
134900.0,78741,2008,11
134200.0,78741,2008,12
133700.0,78741,2009,1
133300.0,78741,2009,2
133000.0,78741,2009,3
132800.0,78741,2009,4
132300.0,78741,2009,5
131600.0,78741,2009,6
131200.0,78741,2009,7
131000.0,78741,2009,8
130800.0,78741,2009,9
130700.0,78741,2009,10
130400.0,78741,2009,11
129900.0,78741,2009,12
129700.0,78741,2010,1
129800.0,78741,2010,2
129600.0,78741,2010,3
128900.0,78741,2010,4
128800.0,78741,2010,5
129500.0,78741,2010,6
129900.0,78741,2010,7
129700.0,78741,2010,8
129100.0,78741,2010,9
128700.0,78741,2010,10
129100.0,78741,2010,11
129700.0,78741,2010,12
129600.0,78741,2011,1
129500.0,78741,2011,2
129500.0,78741,2011,3
129100.0,78741,2011,4
128400.0,78741,2011,5
128000.0,78741,2011,6
128000.0,78741,2011,7
128100.0,78741,2011,8
128300.0,78741,2011,9
128200.0,78741,2011,10
128000.0,78741,2011,11
128200.0,78741,2011,12
128500.0,78741,2012,1
128400.0,78741,2012,2
127900.0,78741,2012,3
128400.0,78741,2012,4
129600.0,78741,2012,5
130400.0,78741,2012,6
131100.0,78741,2012,7
132300.0,78741,2012,8
133500.0,78741,2012,9
134400.0,78741,2012,10
135400.0,78741,2012,11
136300.0,78741,2012,12
137000.0,78741,2013,1
137600.0,78741,2013,2
137600.0,78741,2013,3
136400.0,78741,2013,4
134700.0,78741,2013,5
133400.0,78741,2013,6
133000.0,78741,2013,7
133300.0,78741,2013,8
134200.0,78741,2013,9
135100.0,78741,2013,10
135200.0,78741,2013,11
135700.0,78741,2013,12
136800.0,78741,2014,1
137900.0,78741,2014,2
139100.0,78741,2014,3
140400.0,78741,2014,4
