Median Listing Price Per sqf,Zip Code,Year,Month
157.98090040928,78738,2014,3
157.36054421769,78738,2014,4
157.49162278602,78738,2014,5
159.89243182514,78738,2014,6
161.26119199659,78738,2014,7
162.84007352941,78738,2014,8
161.63923374226,78738,2014,9
161.55580608794,78738,2014,10
162.78210267541,78738,2014,11
161.55580608794,78738,2014,12
161.65433118588,78738,2015,1
162.10884208936,78738,2015,2
162.16028539583,78738,2015,3
162.83075763287,78738,2015,4
164.64017085599,78738,2015,5
163.75760411792,78738,2015,6
164.612535459,78738,2015,7
159.09411643872,78738,2015,8
161.3445679455,78738,2015,9
161.76269688182,78738,2015,10
159.79045597915,78738,2015,11
158.89685384309,78738,2015,12
160.19052394084,78738,2016,1
166.4949118005,78738,2016,2
166.95771106651,78738,2016,3
167.77980165958,78738,2016,4
176.95873054944,78738,2016,5
171.56862745098,78738,2016,6
174.53914231823,78738,2016,7
174.98990190676,78738,2016,8
172.80018882741,78738,2016,9
172.07969208595,78738,2016,10
171.796566077,78738,2016,11
173.72578692494,78738,2016,12
171.62396086944,78738,2017,1
171.46627189035,78738,2017,2
176.36536721207,78738,2017,3
177.08807279818,78738,2017,4
176.80841539839,78738,2017,5
178.16026489396,78738,2017,6
177.12543174793,78738,2017,7
173.63476490189,78738,2017,8
176.61317629739,78738,2017,9
176.41454082955,78738,2017,10
173.6853958135,78738,2017,11
174.58942428275,78738,2017,12
174.76587867883,78738,2018,1
176.86980733321,78738,2018,2
177.91032496915,78738,2018,3
178.59781031526,78738,2018,4
119.72165310211,78739,2010,1
119.72274732199,78739,2010,2
118.61680739847,78739,2010,3
118.61680739847,78739,2010,4
120.02746174971,78739,2010,5
119.44519210337,78739,2010,6
119.43092474729,78739,2010,7
119.02041412938,78739,2010,8
118.76125114967,78739,2010,9
119.06466237175,78739,2010,10
117.89591913141,78739,2010,11
118.17572650186,78739,2010,12
119.68255155337,78739,2011,1
120.86659064994,78739,2011,2
122.89648138705,78739,2011,3
120.63004846527,78739,2011,4
120.29027196653,78739,2011,5
122.31946113974,78739,2011,6
122.25506756757,78739,2011,7
121.67466201483,78739,2011,8
119.63488843813,78739,2011,9
122.0456397718,78739,2011,10
122.79534109817,78739,2011,11
120.26264113893,78739,2011,12
120.77428906611,78739,2012,1
120.94555278471,78739,2012,2
121.64454277286,78739,2012,3
122.24788651183,78739,2012,4
121.47991196084,78739,2012,5
121.95121951219,78739,2012,6
122.21398266671,78739,2012,7
123.30278505118,78739,2012,8
123.48891132579,78739,2012,9
124.82168330956,78739,2012,10
125.12550200803,78739,2012,11
125.45454545454,78739,2012,12
129.20586107457,78739,2013,1
132.02660959745,78739,2013,2
136.26251390434,78739,2013,3
136.97682462816,78739,2013,4
136.0062858788,78739,2013,5
138.20276497696,78739,2013,6
137.73719623415,78739,2013,7
138.93290464649,78739,2013,8
139.30194657256,78739,2013,9
142.04545454545,78739,2013,10
145.31074438202,78739,2013,11
143.89104424996,78739,2013,12
144.63839862247,78739,2014,1
143.49611038737,78739,2014,2
147.27984511482,78739,2014,3
152.49662618084,78739,2014,4
154.16491449397,78739,2014,5
153.55051244509,78739,2014,6
157.09064776782,78739,2014,7
160.39228092376,78739,2014,8
159.42417739628,78739,2014,9
158.90669153029,78739,2014,10
158.41284228523,78739,2014,11
157.95454545455,78739,2014,12
160.65324724649,78739,2015,1
159.33852140078,78739,2015,2
160.56045322196,78739,2015,3
161.64506387598,78739,2015,4
158.21759723584,78739,2015,5
158.08864449856,78739,2015,6
158.21478382148,78739,2015,7
158.09623430962,78739,2015,8
160.50821031862,78739,2015,9
160.96431135179,78739,2015,10
160.92555331992,78739,2015,11
160.16157289042,78739,2015,12
160.78829549089,78739,2016,1
164.56023400142,78739,2016,2
166.09830508475,78739,2016,3
158.60301185517,78739,2016,4
164.41297396071,78739,2016,5
163.57896647223,78739,2016,6
160.77754103882,78739,2016,7
159.72619599931,78739,2016,8
158.45338341547,78739,2016,9
158.15090943362,78739,2016,10
158.70364183094,78739,2016,11
159.4009489917,78739,2016,12
160.72393300918,78739,2017,1
162.95692665891,78739,2017,2
172.79255013595,78739,2017,3
175.64110070258,78739,2017,4
177.9246206559,78739,2017,5
174.25688573766,78739,2017,6
170.14947575752,78739,2017,7
169.2573402418,78739,2017,8
172.47293586382,78739,2017,9
176.39538060232,78739,2017,10
177.58899676375,78739,2017,11
180.58969377544,78739,2017,12
182.37783895389,78739,2018,1
182.11397644062,78739,2018,2
182.71693987221,78739,2018,3
182.89085545723,78739,2018,4
166.48577449947,78741,2014,7
168.55659911023,78741,2014,8
168.14391280635,78741,2014,9
166.66666666667,78741,2014,10
163.83981693364,78741,2014,11
163.83981693364,78741,2014,12
172.41979309454,78741,2015,1
170.70480549199,78741,2015,2
173.94429159502,78741,2015,3
172.76159067746,78741,2015,4
171.96261682243,78741,2015,5
177.52584525271,78741,2015,6
175.71849413603,78741,2015,7
171.13733905579,78741,2015,8
175.45979273132,78741,2015,9
172.5111220959,78741,2015,10
173.36810730253,78741,2015,11
173.86195995785,78741,2015,12
171.78881008668,78741,2016,1
175.99110781771,78741,2016,2
182.29166666667,78741,2016,3
202.81456953642,78741,2016,4
198.33188296273,78741,2016,5
212.375,78741,2016,6
212.375,78741,2016,7
213.91065830721,78741,2016,8
213.91065830721,78741,2016,9
211.48358585859,78741,2016,10
213.69244554728,78741,2016,11
210.65182829889,78741,2016,12
211.40939597315,78741,2017,1
212.79461279461,78741,2017,2
204.86935866983,78741,2017,3
210.49304677623,78741,2017,4
213.11369509044,78741,2017,5
206.32728243272,78741,2017,6
208.72483221477,78741,2017,7
219.69065656566,78741,2017,8
205.47945205479,78741,2017,9
213.50427350427,78741,2017,10
216.946659276,78741,2017,11
207.99863612684,78741,2017,12
211.46924557013,78741,2018,1
194.8252688172,78741,2018,2
198.49662091048,78741,2018,3
209.53699545976,78741,2018,4
97.98399948316,78744,2013,9
101.29570284049,78744,2013,10
94.216881059162,78744,2013,11
99.352109181141,78744,2013,12
95.075978654345,78744,2014,1
97.329108193753,78744,2014,2
100.94294647941,78744,2014,3
105.66489361702,78744,2014,4
105.74468085106,78744,2014,5
108.01049842544,78744,2014,6
104.16666666667,78744,2014,7
115.82871226125,78744,2014,8
122.92125803489,78744,2014,9
120.37980546549,78744,2014,10
117.40322270576,78744,2014,11
119.64855829491,78744,2014,12
124.91084165478,78744,2015,1
125.88099219659,78744,2015,2
121.95121951219,78744,2015,3
122.71932439146,78744,2015,4
123.96694214876,78744,2015,5
122.36855912039,78744,2015,6
120.58222481934,78744,2015,7
122.34042553192,78744,2015,8
122.39533124937,78744,2015,9
123.93336461755,78744,2015,10
123.27694511874,78744,2015,11
118.86533665835,78744,2015,12
122.93617746798,78744,2016,1
123.52560844581,78744,2016,2
125.45562961399,78744,2016,3
130.59549891883,78744,2016,4
135.07481296758,78744,2016,5
137.50790305585,78744,2016,6
143.14512194105,78744,2016,7
141.07862482187,78744,2016,8
140.66912539515,78744,2016,9
139.14181375533,78744,2016,10
137.10666121782,78744,2016,11
138.06970509383,78744,2016,12
140.82414829659,78744,2017,1
142.20821073076,78744,2017,2
140.82414829659,78744,2017,3
139.592,78744,2017,4
137.55627009646,78744,2017,5
138.98679098679,78744,2017,6
142.86944444444,78744,2017,7
140.23990591925,78744,2017,8
136.59124950729,78744,2017,9
139.15190964612,78744,2017,10
137.75829680651,78744,2017,11
139.47528325841,78744,2017,12
136.47301266788,78744,2018,1
140.23990591925,78744,2018,2
142.65905927526,78744,2018,3
141.68213457077,78744,2018,4
126.17770767613,78745,2010,1
130.30153832501,78745,2010,2
130.46098810882,78745,2010,3
129.39393939394,78745,2010,4
128.30938575252,78745,2010,5
125.83808724832,78745,2010,6
125.27232726685,78745,2010,7
124.89879925223,78745,2010,8
127.33933103034,78745,2010,9
126.90476190476,78745,2010,10
127.24358974359,78745,2010,11
126.90476190476,78745,2010,12
126.60389966709,78745,2011,1
124.72,78745,2011,2
123.21917808219,78745,2011,3
120.98466505246,78745,2011,4
118.93434823977,78745,2011,5
120.12313163347,78745,2011,6
119.93736951983,78745,2011,7
118.6460807601,78745,2011,8
117.48120300752,78745,2011,9
118.52902716935,78745,2011,10
117.32026143791,78745,2011,11
116.38795986622,78745,2011,12
118.6524822695,78745,2012,1
119.25728322374,78745,2012,2
118.12320916905,78745,2012,3
119.17372881356,78745,2012,4
119.63780436734,78745,2012,5
123.52684547987,78745,2012,6
125.34544363527,78745,2012,7
124.21607948929,78745,2012,8
124.62841504885,78745,2012,9
122.44960717179,78745,2012,10
131.10250297974,78745,2012,11
132.38373904386,78745,2012,12
136.68169001124,78745,2013,1
136.46441073512,78745,2013,2
136.68207930503,78745,2013,3
139.79237288136,78745,2013,4
140.86814086814,78745,2013,5
143.22368190115,78745,2013,6
142.43973703433,78745,2013,7
144.33164128596,78745,2013,8
143.63636363636,78745,2013,9
144.48924731183,78745,2013,10
143.68789417013,78745,2013,11
144.73099415205,78745,2013,12
144.0329218107,78745,2014,1
144.73099415205,78745,2014,2
149.77252009316,78745,2014,3
152.01122544434,78745,2014,4
159.34065934066,78745,2014,5
160.38647342995,78745,2014,6
162.43345937433,78745,2014,7
170.30155634495,78745,2014,8
167.86447661338,78745,2014,9
165.10757717493,78745,2014,10
170.24849651744,78745,2014,11
164.47368421053,78745,2014,12
171.29887342611,78745,2015,1
173.35776974703,78745,2015,2
174.17023435448,78745,2015,3
175.73696145125,78745,2015,4
177.49209694415,78745,2015,5
175.84279367536,78745,2015,6
175.45216710613,78745,2015,7
176.01383386826,78745,2015,8
176.46564508156,78745,2015,9
177.90262172285,78745,2015,10
179.89129279497,78745,2015,11
178.1863583795,78745,2015,12
180.22182043086,78745,2016,1
183.28746928747,78745,2016,2
184.62179110327,78745,2016,3
192.18598285996,78745,2016,4
189.84301525699,78745,2016,5
189.06041625729,78745,2016,6
177.37617135208,78745,2016,7
190.07362355954,78745,2016,8
186.44076366137,78745,2016,9
193.22128851541,78745,2016,10
188.49840255591,78745,2016,11
186.73121563836,78745,2016,12
190.16393442623,78745,2017,1
195.42668316677,78745,2017,2
198.66385372715,78745,2017,3
204.93197278912,78745,2017,4
202.60080943124,78745,2017,5
211.16739965485,78745,2017,6
205.63779398209,78745,2017,7
205.31005719475,78745,2017,8
205.32735001993,78745,2017,9
206.8259720156,78745,2017,10
208.11936155448,78745,2017,11
208.34577114428,78745,2017,12
209.97666277713,78745,2018,1
214.32835820895,78745,2018,2
215.59448936807,78745,2018,3
220.36926742108,78745,2018,4
221.81627871577,78746,2010,1
219.54674220963,78746,2010,2
225.3488372093,78746,2010,3
224.53151618399,78746,2010,4
227.37696242724,78746,2010,5
227.38528972426,78746,2010,6
229.15707047444,78746,2010,7
233.93235151963,78746,2010,8
230.01550217657,78746,2010,9
225.51789077213,78746,2010,10
228.19971870605,78746,2010,11
228.20998718729,78746,2010,12
230.65989657096,78746,2011,1
231.11973148828,78746,2011,2
236.31350925561,78746,2011,3
239.36408433134,78746,2011,4
242.46339362618,78746,2011,5
239.29471032746,78746,2011,6
239.86486486487,78746,2011,7
243.78200438917,78746,2011,8
247.90322475012,78746,2011,9
251.59744408946,78746,2011,10
251.59744408946,78746,2011,11
251.51035980456,78746,2011,12
253.92870831736,78746,2012,1
247.95799299883,78746,2012,2
245.53045186641,78746,2012,3
243.96214099217,78746,2012,4
247.95321637427,78746,2012,5
249.17338770171,78746,2012,6
248.76305662452,78746,2012,7
254.13457415156,78746,2012,8
259.74749350167,78746,2012,9
268.49699398798,78746,2012,10
276.14671944944,78746,2012,11
284.09090909091,78746,2012,12
298.75929982004,78746,2013,1
294.05900229926,78746,2013,2
287.02803791478,78746,2013,3
286.88426630304,78746,2013,4
289.66324492716,78746,2013,5
285.35438360766,78746,2013,6
278.22784810127,78746,2013,7
275.94142259414,78746,2013,8
276.01454512108,78746,2013,9
281.45432692448,78746,2013,10
290.04854368932,78746,2013,11
296.25960750734,78746,2013,12
286.63032809384,78746,2014,1
290.90164351159,78746,2014,2
309.03854674347,78746,2014,3
302.9836973239,78746,2014,4
311.03744149766,78746,2014,5
308.64580473816,78746,2014,6
299.04063150549,78746,2014,7
297.42233972241,78746,2014,8
299.24701952721,78746,2014,9
312.54974794375,78746,2014,10
321.33995037221,78746,2014,11
332.93874175015,78746,2014,12
308.60349127182,78746,2015,1
316.04251012146,78746,2015,2
310.76147818958,78746,2015,3
318.36962750716,78746,2015,4
319.14893617021,78746,2015,5
316.8195183206,78746,2015,6
328.80276451187,78746,2015,7
336.74119953298,78746,2015,8
325.61015179015,78746,2015,9
326.57849367977,78746,2015,10
321.26581853948,78746,2015,11
328.69717043979,78746,2015,12
347.6897689769,78746,2016,1
349.2747919946,78746,2016,2
346.84333593141,78746,2016,3
346.4703334777,78746,2016,4
346.31368323842,78746,2016,5
357.85173675739,78746,2016,6
364.61228426969,78746,2016,7
362.14349127018,78746,2016,8
356.24375958851,78746,2016,9
352.37388724036,78746,2016,10
351.20741370408,78746,2016,11
355.6346494943,78746,2016,12
363.2930035114,78746,2017,1
356.56576683847,78746,2017,2
351.99793619838,78746,2017,3
358.88232621536,78746,2017,4
365.14336917563,78746,2017,5
361.14325642613,78746,2017,6
356.55539562982,78746,2017,7
353.70922353464,78746,2017,8
360.17849553761,78746,2017,9
360.17849553761,78746,2017,10
362.48236953456,78746,2017,11
368.27195467422,78746,2017,12
369.02844873859,78746,2018,1
369.2068957641,78746,2018,2
370.84257206208,78746,2018,3
373.328,78746,2018,4
102.10031889503,78747,2010,1
102.56219914474,78747,2010,2
101.46295422369,78747,2010,3
102.22337447022,78747,2010,4
101.76149422052,78747,2010,5
100.34158838599,78747,2010,6
99.455334374824,78747,2010,7
100.21489971347,78747,2010,8
95.082847781942,78747,2010,9
94.744136425443,78747,2010,10
99.96,78747,2010,11
98.689883332794,78747,2010,12
98.329557580139,78747,2011,1
100.62893081761,78747,2011,2
99.874310197087,78747,2011,3
100.28653295129,78747,2011,4
105.68793235972,78747,2011,5
104.15492957746,78747,2011,6
104.5137466478,78747,2011,7
93.878326996198,78747,2011,8
96.118863049096,78747,2011,9
89.374863538043,78747,2011,10
84.329466370237,78747,2011,11
83.579417940947,78747,2011,12
85.346914557127,78747,2012,1
86.064367816092,78747,2012,2
93.019622093023,78747,2012,3
87.939623536855,78747,2012,4
85.392628884409,78747,2012,5
87.232181897683,78747,2012,6
88.492414664981,78747,2012,7
89.282799578304,78747,2012,8
90.179030780125,78747,2012,9
91.69426986591,78747,2012,10
98.670470322805,78747,2012,11
100.08091954023,78747,2012,12
100.08091954023,78747,2013,1
100.43282671062,78747,2013,2
102.32041343669,78747,2013,3
101.76675094817,78747,2013,4
97.168239866741,78747,2013,5
99.957958376831,78747,2013,6
100.56603773585,78747,2013,7
98.528548579081,78747,2013,8
100.18968871595,78747,2013,9
109.9706744868,78747,2013,10
111.22106767827,78747,2013,11
106.953307393,78747,2013,12
111.22106767827,78747,2014,1
105.64359441409,78747,2014,2
107.65326888739,78747,2014,3
109.8005316392,78747,2014,4
122.25902439024,78747,2014,5
117.91974720529,78747,2014,6
120.28341463415,78747,2014,7
115.51403335381,78747,2014,8
116.99805363322,78747,2014,9
121.26439037404,78747,2014,10
119.53283138585,78747,2014,11
119.76598424517,78747,2014,12
119.41173520343,78747,2015,1
121.6894977169,78747,2015,2
123.1353898886,78747,2015,3
124.74630047412,78747,2015,4
124.60063897764,78747,2015,5
124.88235294118,78747,2015,6
123.53707224335,78747,2015,7
122.55059235287,78747,2015,8
127.69792443849,78747,2015,9
125.15664160401,78747,2015,10
122.12142358688,78747,2015,11
121.8671679198,78747,2015,12
126.05503011928,78747,2016,1
120.45521291413,78747,2016,2
126.05503011928,78747,2016,3
123.83578219533,78747,2016,4
125.90470446321,78747,2016,5
132.81665190434,78747,2016,6
132.71077826825,78747,2016,7
128.14311991756,78747,2016,8
130.21400072543,78747,2016,9
131.84366611819,78747,2016,10
131.72002978407,78747,2016,11
133.28255902513,78747,2016,12
130.81613508443,78747,2017,1
132.4559306792,78747,2017,2
136.421875,78747,2017,3
135.40793292486,78747,2017,4
128.57941834452,78747,2017,5
124.94194147701,78747,2017,6
127.17646519455,78747,2017,7
128.90517842545,78747,2017,8
131.78799546323,78747,2017,9
126.34545092186,78747,2017,10
125.64917564997,78747,2017,11
129.00065316786,78747,2017,12
128.15847234416,78747,2018,1
133.36566440349,78747,2018,2
134.81292915706,78747,2018,3
137.94080752646,78747,2018,4
106.84320922916,78748,2010,1
107.16411941228,78748,2010,2
107.48910675381,78748,2010,3
107.37473579254,78748,2010,4
107.37649644032,78748,2010,5
107.95629820051,78748,2010,6
107.86632390745,78748,2010,7
106.85534591195,78748,2010,8
107.8107851558,78748,2010,9
106.88796516231,78748,2010,10
106.03417303158,78748,2010,11
105.9424678274,78748,2010,12
107.719054242,78748,2011,1
107.8677023437,78748,2011,2
107.86632390745,78748,2011,3
107.719054242,78748,2011,4
107.71248415929,78748,2011,5
107.74092186478,78748,2011,6
107.30593607306,78748,2011,7
104.92040520984,78748,2011,8
102.97482837529,78748,2011,9
104.04280618312,78748,2011,10
102.15201745981,78748,2011,11
100.44642857143,78748,2011,12
103.20525968793,78748,2012,1
104.50947618416,78748,2012,2
103.83064516129,78748,2012,3
104.40442168085,78748,2012,4
104.38972162741,78748,2012,5
105.66343808503,78748,2012,6
107.24375546638,78748,2012,7
110.12491781723,78748,2012,8
107.78227848101,78748,2012,9
106.92337611824,78748,2012,10
111.08187134503,78748,2012,11
113.41631792586,78748,2012,12
119.23902942695,78748,2013,1
120.66973837449,78748,2013,2
120.98184263618,78748,2013,3
122.47599380485,78748,2013,4
122.23247232472,78748,2013,5
122.73834796019,78748,2013,6
122.79765082755,78748,2013,7
125.15440695955,78748,2013,8
126.85881557721,78748,2013,9
126.58468983722,78748,2013,10
126.57524613221,78748,2013,11
128.65090403338,78748,2013,12
129.32355185768,78748,2014,1
129.64169381107,78748,2014,2
131.05128205128,78748,2014,3
131.44204104271,78748,2014,4
131.45650389342,78748,2014,5
135.06291872801,78748,2014,6
130.32931121166,78748,2014,7
135.24264373124,78748,2014,8
137.21185510428,78748,2014,9
136.57274295572,78748,2014,10
139.146567718,78748,2014,11
142.40209057594,78748,2014,12
142.1165419275,78748,2015,1
137.14661061482,78748,2015,2
137.75743707094,78748,2015,3
139.49019607843,78748,2015,4
141.54531126872,78748,2015,5
142.79766536965,78748,2015,6
143.31313981733,78748,2015,7
146.71173799593,78748,2015,8
146.7731092437,78748,2015,9
145.6900474636,78748,2015,10
145.79929988331,78748,2015,11
146.74281364589,78748,2015,12
147.38673202935,78748,2016,1
152.01722114063,78748,2016,2
151.45784867788,78748,2016,3
151.11346765642,78748,2016,4
152.32636547539,78748,2016,5
152.65111346766,78748,2016,6
153.11027332705,78748,2016,7
154.3174143753,78748,2016,8
157.02430349733,78748,2016,9
154.26112745263,78748,2016,10
154.08805031446,78748,2016,11
157.38663484487,78748,2016,12
160.03152271759,78748,2017,1
161.36993004118,78748,2017,2
164.29353778751,78748,2017,3
162.84188971771,78748,2017,4
164.52442159383,78748,2017,5
166.40105759527,78748,2017,6
164.51612903226,78748,2017,7
165.86221794501,78748,2017,8
166.51248210743,78748,2017,9
165.0,78748,2017,10
162.27657572907,78748,2017,11
165.15216242833,78748,2017,12
166.66666666667,78748,2018,1
168.5928918659,78748,2018,2
167.15053763441,78748,2018,3
167.07290346274,78748,2018,4
116.39982691476,78749,2010,1
119.51596616594,78749,2010,2
120.31047865459,78749,2010,3
119.20901343736,78749,2010,4
118.54103343465,78749,2010,5
117.657923901,78749,2010,6
117.86556603774,78749,2010,7
119.2212962731,78749,2010,8
118.4811237928,78749,2010,9
116.43895755541,78749,2010,10
116.32803841891,78749,2010,11
115.74858757062,78749,2010,12
115.33446724063,78749,2011,1
115.33505154639,78749,2011,2
115.76654331272,78749,2011,3
116.81842190919,78749,2011,4
117.21294517929,78749,2011,5
116.59955765699,78749,2011,6
116.11992286782,78749,2011,7
116.14905882842,78749,2011,8
115.7523905385,78749,2011,9
114.81802426343,78749,2011,10
112.70983213429,78749,2011,11
113.44231867504,78749,2011,12
113.63417469692,78749,2012,1
115.03456427327,78749,2012,2
117.19258473767,78749,2012,3
119.42881869321,78749,2012,4
119.29046563193,78749,2012,5
119.25998807394,78749,2012,6
117.80104712042,78749,2012,7
119.69152064152,78749,2012,8
122.20762155059,78749,2012,9
121.55446468025,78749,2012,10
122.70450751252,78749,2012,11
124.68278894472,78749,2012,12
126.10460191982,78749,2013,1
126.58175105485,78749,2013,2
130.74204946996,78749,2013,3
128.52969814995,78749,2013,4
132.8777955604,78749,2013,5
136.66519239275,78749,2013,6
136.66519239275,78749,2013,7
136.50762847506,78749,2013,8
141.4322113975,78749,2013,9
139.27738927739,78749,2013,10
137.15380172495,78749,2013,11
134.56599897278,78749,2013,12
136.86037531915,78749,2014,1
142.20171294317,78749,2014,2
145.05067030545,78749,2014,3
145.0062117589,78749,2014,4
147.09064066994,78749,2014,5
146.99197860963,78749,2014,6
149.06380027739,78749,2014,7
148.78961822935,78749,2014,8
146.97726012202,78749,2014,9
147.38025567677,78749,2014,10
143.88489208633,78749,2014,11
143.52433131925,78749,2014,12
146.7803030303,78749,2015,1
154.32098765432,78749,2015,2
156.36531365314,78749,2015,3
156.82080200501,78749,2015,4
160.10146429501,78749,2015,5
156.87055417701,78749,2015,6
155.61450044209,78749,2015,7
158.15437066015,78749,2015,8
157.0,78749,2015,9
160.10385114669,78749,2015,10
161.71100678143,78749,2015,11
163.25642141924,78749,2015,12
164.08902301019,78749,2016,1
169.0103039918,78749,2016,2
170.08506616257,78749,2016,3
168.4412082153,78749,2016,4
168.65594187857,78749,2016,5
171.49344096872,78749,2016,6
169.14749661705,78749,2016,7
168.46609126675,78749,2016,8
168.8263610505,78749,2016,9
171.87733118579,78749,2016,10
174.75035663338,78749,2016,11
171.74115456238,78749,2016,12
175.47169811321,78749,2017,1
173.52941176471,78749,2017,2
175.51704863052,78749,2017,3
180.89009477669,78749,2017,4
181.50554069545,78749,2017,5
186.08684864658,78749,2017,6
177.1139023808,78749,2017,7
174.13452974619,78749,2017,8
172.85874749671,78749,2017,9
173.04197317179,78749,2017,10
173.72639695848,78749,2017,11
174.7572815534,78749,2017,12
184.39074585799,78749,2018,1
187.91627021884,78749,2018,2
186.92400702621,78749,2018,3
189.02590021516,78749,2018,4
126.23421354765,78750,2010,1
124.15602342082,78750,2010,2
126.09542356378,78750,2010,3
131.94660043465,78750,2010,4
132.16569778838,78750,2010,5
132.25806451613,78750,2010,6
132.25806451613,78750,2010,7
132.25741935484,78750,2010,8
131.26626847634,78750,2010,9
131.11639744644,78750,2010,10
129.63172587862,78750,2010,11
131.29767267267,78750,2010,12
139.22441195168,78750,2011,1
137.54045307443,78750,2011,2
136.47463298059,78750,2011,3
132.6346825037,78750,2011,4
131.58933859822,78750,2011,5
129.0410665397,78750,2011,6
128.96774193548,78750,2011,7
128.96774193548,78750,2011,8
130.31711555169,78750,2011,9
129.74683544304,78750,2011,10
124.34172668219,78750,2011,11
122.22930035684,78750,2011,12
122.23045572434,78750,2012,1
123.23844884488,78750,2012,2
126.12632471386,78750,2012,3
128.99646754101,78750,2012,4
132.88954635108,78750,2012,5
133.74885983582,78750,2012,6
131.2761840495,78750,2012,7
131.78879310345,78750,2012,8
130.05159071367,78750,2012,9
130.6631648063,78750,2012,10
139.31888544892,78750,2012,11
141.74311926606,78750,2012,12
137.72301049909,78750,2013,1
149.44,78750,2013,2
151.84894878498,78750,2013,3
149.05130007027,78750,2013,4
150.15441241904,78750,2013,5
147.14105419451,78750,2013,6
149.38447806868,78750,2013,7
147.58304042179,78750,2013,8
142.31238296064,78750,2013,9
147.16927154227,78750,2013,10
141.74311926606,78750,2013,11
141.40566430654,78750,2013,12
151.44454799627,78750,2014,1
150.59335090104,78750,2014,2
146.65757162347,78750,2014,3
146.52051945123,78750,2014,4
151.80533611328,78750,2014,5
161.00961538461,78750,2014,6
167.33870967742,78750,2014,7
166.4476565922,78750,2014,8
168.06846383077,78750,2014,9
161.49117363122,78750,2014,10
160.97568870865,78750,2014,11
160.26541425094,78750,2014,12
157.71523394588,78750,2015,1
161.66666666667,78750,2015,2
172.28029423151,78750,2015,3
174.86662714878,78750,2015,4
171.73034376924,78750,2015,5
161.62943495401,78750,2015,6
160.67097009632,78750,2015,7
161.83891992551,78750,2015,8
159.88881962929,78750,2015,9
166.97286012526,78750,2015,10
171.58026561888,78750,2015,11
168.98885137014,78750,2015,12
171.08711474236,78750,2016,1
179.10244644525,78750,2016,2
179.96274447947,78750,2016,3
187.44800564063,78750,2016,4
184.7936687394,78750,2016,5
187.34812319477,78750,2016,6
186.19747181414,78750,2016,7
189.64562569214,78750,2016,8
184.35771358328,78750,2016,9
181.0032806761,78750,2016,10
180.67043544716,78750,2016,11
180.12772351615,78750,2016,12
178.78250591017,78750,2017,1
184.97438816164,78750,2017,2
186.73153166717,78750,2017,3
186.95306284805,78750,2017,4
194.35173007159,78750,2017,5
194.58212517862,78750,2017,6
192.52709640616,78750,2017,7
187.33301161387,78750,2017,8
186.39480508356,78750,2017,9
189.58326732238,78750,2017,10
190.78432840807,78750,2017,11
185.82307699729,78750,2017,12
182.48175182482,78750,2018,1
186.34826123755,78750,2018,2
185.82236842105,78750,2018,3
190.14957264957,78750,2018,4
231.10887096774,78751,2010,1
233.02696078431,78751,2010,2
239.24781292017,78751,2010,3
244.74557009886,78751,2010,4
244.15584415584,78751,2010,5
235.49897570969,78751,2010,6
230.73647427721,78751,2010,7
234.14109281437,78751,2010,8
217.64146675902,78751,2010,9
209.53757225434,78751,2010,10
205.94224103105,78751,2010,11
209.34149977035,78751,2010,12
210.52384087275,78751,2011,1
209.53757225434,78751,2011,2
213.15537014695,78751,2011,3
213.99782135076,78751,2011,4
222.13675213675,78751,2011,5
227.94117647059,78751,2011,6
225.99734042553,78751,2011,7
222.83008686267,78751,2011,8
217.33460764732,78751,2011,9
217.96793806898,78751,2011,10
217.82178217822,78751,2011,11
214.99717034522,78751,2011,12
219.23076923077,78751,2012,1
233.34910513239,78751,2012,2
229.83019015572,78751,2012,3
238.77851361295,78751,2012,4
238.29431438127,78751,2012,5
223.87304711255,78751,2012,6
225.24992656731,78751,2012,7
215.81196581197,78751,2012,8
225.3488372093,78751,2012,9
242.9052711914,78751,2012,10
222.40652765506,78751,2012,11
248.34182942895,78751,2012,12
245.82185558551,78751,2013,1
247.21383776814,78751,2013,2
243.30867930696,78751,2013,3
247.71714922049,78751,2013,4
256.23977787702,78751,2013,5
257.03447757038,78751,2013,6
257.54204089273,78751,2013,7
263.30371084052,78751,2013,8
262.7358490566,78751,2013,9
268.77843996197,78751,2013,10
268.45965770171,78751,2013,11
275.16233766234,78751,2013,12
275.16233766234,78751,2014,1
287.76661545684,78751,2014,2
301.25634978229,78751,2014,3
299.83974358974,78751,2014,4
308.94599950458,78751,2014,5
308.64135802469,78751,2014,6
297.39566294963,78751,2014,7
291.66273881347,78751,2014,8
289.52205882353,78751,2014,9
299.36377245509,78751,2014,10
295.42755344418,78751,2014,11
297.8757387767,78751,2014,12
302.63597693067,78751,2015,1
309.21902716853,78751,2015,2
299.79919307077,78751,2015,3
289.52205882353,78751,2015,4
298.29545454546,78751,2015,5
299.3690851735,78751,2015,6
308.64197530864,78751,2015,7
303.87804878049,78751,2015,8
315.68228105906,78751,2015,9
321.02388013111,78751,2015,10
313.95454545454,78751,2015,11
303.0303030303,78751,2015,12
308.64197530864,78751,2016,1
314.84962406015,78751,2016,2
316.82078518444,78751,2016,3
318.0,78751,2016,4
313.97325208818,78751,2016,5
324.84186239172,78751,2016,6
316.83333333333,78751,2016,7
331.61004431315,78751,2016,8
325.34828406388,78751,2016,9
312.40540540541,78751,2016,10
