Median Price of Reduction,Zip Code,Year,Month
2.6829268292683,78746,2013,4
3.6188178528347,78746,2013,5
3.8598069729303,78746,2013,6
2.9949060361966,78746,2013,7
3.448275862069,78746,2013,8
3.5862068965517,78746,2013,9
4.6627713049462,78746,2013,10
2.6315789473684,78746,2013,11
3.8781725888325,78746,2013,12
2.8904428904429,78746,2014,1
2.4855327805927,78746,2014,2
2.8570822065982,78746,2014,3
4.017184083815,78746,2014,4
3.3335555703714,78746,2014,5
5.7232704402516,78746,2014,6
3.5862068965517,78746,2014,7
3.040648525093,78746,2014,8
3.1515151515152,78746,2014,9
6.090238764045,78746,2014,10
5.6187626546682,78746,2014,11
4.1701417848207,78746,2014,12
3.3333333333333,78746,2015,1
2.5066147262306,78746,2015,2
2.8213166144201,78746,2015,3
3.7735849056604,78746,2015,4
3.915211585074,78746,2015,5
3.5746201966041,78746,2015,6
3.8493723849372,78746,2015,7
3.1339285714286,78746,2015,8
3.8752344043005,78746,2015,9
3.448275862069,78746,2015,10
3.5483870967742,78746,2015,11
2.9714285714286,78746,2015,12
4.1082939406962,78746,2016,1
3.716804029304,78746,2016,2
4.020629964446,78746,2016,3
3.9675986001337,78746,2016,4
3.7777777777778,78746,2016,5
3.783542039356,78746,2016,6
3.4985693243562,78746,2016,7
4.0685714285714,78746,2016,8
4.3798317417008,78746,2016,9
3.8513396254122,78746,2016,10
3.9098318899643,78746,2016,11
2.6190476190476,78746,2016,12
2.7140540540541,78746,2017,1
4.16,78746,2017,2
2.6794871794872,78746,2017,3
3.2806111469765,78746,2017,4
3.448275862069,78746,2017,5
3.0424242424243,78746,2017,6
3.2082653616096,78746,2017,7
2.9197469197469,78746,2017,8
3.2440056417489,78746,2017,9
4.348725822325,78746,2017,10
3.0644152595372,78746,2017,11
4.4949494949495,78746,2017,12
3.1848071717699,78746,2018,1
3.3582089552239,78746,2018,2
4.0644268582803,78746,2018,3
3.5714285714286,78746,2018,4
5.6774785701408,78747,2010,9
3.4248921158983,78747,2010,10
4.6233815780061,78747,2010,11
5.5794208643703,78747,2010,12
5.9088821214693,78747,2011,1
3.2792607594302,78747,2011,2
4.2385707326582,78747,2011,3
3.2835686824045,78747,2011,4
4.3991030816193,78747,2011,5
3.3064516129032,78747,2011,6
4.707289874231,78747,2011,7
3.76464901678,78747,2011,8
3.3494204595937,78747,2011,9
3.0166491323584,78747,2011,10
4.7619047619048,78747,2011,11
2.8857142857143,78747,2011,12
5.4652257805349,78747,2012,1
3.6363636363636,78747,2012,2
4.4410849266341,78747,2012,3
2.8252524934713,78747,2012,4
3.9949066213922,78747,2012,5
2.8888337230867,78747,2012,6
2.5982461838259,78747,2012,7
3.5308981888658,78747,2012,8
2.5062656641604,78747,2012,9
3.1692705129782,78747,2012,10
3.5216309673056,78747,2012,11
3.1909140075717,78747,2012,12
2.5706940874036,78747,2013,1
2.5010421008754,78747,2013,2
2.0858596565614,78747,2013,3
1.4406560272365,78747,2013,4
3.4334349870591,78747,2013,5
2.6160937577009,78747,2013,6
1.2204475109126,78747,2013,7
1.8598274581842,78747,2013,8
2.9231092440447,78747,2013,9
1.9607843137255,78747,2013,10
1.9768580446053,78747,2013,11
0.45307443365695,78747,2013,12
1.3944588064988,78747,2014,1
2.4970022909919,78747,2014,2
2.0816326530612,78747,2014,3
1.5371861968203,78747,2014,4
4.0,78747,2014,5
4.0,78747,2014,6
2.8133791809941,78747,2014,7
1.4782608695652,78747,2014,8
1.3466199838406,78747,2014,9
2.2556390977444,78747,2014,10
1.9182206682207,78747,2014,11
2.8368786789676,78747,2014,12
4.2493982479845,78747,2015,1
1.4678899082569,78747,2015,2
3.6951501154734,78747,2015,3
2.2290331568682,78747,2015,4
3.1077649038967,78747,2015,5
2.7792137407763,78747,2015,6
2.7277686852155,78747,2015,7
2.5641025641026,78747,2015,8
3.1989875025686,78747,2015,9
3.3433179723502,78747,2015,10
2.7285558690347,78747,2015,11
1.5189873417722,78747,2015,12
2.7172953721874,78747,2016,1
3.0470914127424,78747,2016,2
2.4448993404284,78747,2016,3
3.159759720902,78747,2016,4
3.0133877921488,78747,2016,5
2.635046113307,78747,2016,6
2.1865192206424,78747,2016,7
2.0010005002501,78747,2016,8
2.3282887077998,78747,2016,9
2.5374455543149,78747,2016,10
2.0842017507295,78747,2016,11
4.0619202376084,78747,2016,12
3.0842725697959,78747,2017,1
2.268427563123,78747,2017,2
2.0139905898483,78747,2017,3
3.1754032258065,78747,2017,4
1.7684887459807,78747,2017,5
1.8181884297761,78747,2017,6
2.0842017507295,78747,2017,7
2.2366181553711,78747,2017,8
2.9504687276949,78748,2010,9
2.3751759768318,78748,2010,10
2.3931115952495,78748,2010,11
2.8388928317956,78748,2010,12
2.8992510268181,78748,2011,1
2.5252525252525,78748,2011,2
2.5,78748,2011,3
2.2223209920441,78748,2011,4
2.4390243902439,78748,2011,5
2.3233072565417,78748,2011,6
2.3809523809524,78748,2011,7
2.9402036090999,78748,2011,8
2.2702137335152,78748,2011,9
2.4024024024024,78748,2011,10
2.5069693748621,78748,2011,11
3.6942494344962,78748,2011,12
3.0395136778115,78748,2012,1
3.0700149362266,78748,2012,2
2.7187998576725,78748,2012,3
1.8152618939122,78748,2012,4
2.4878048780488,78748,2012,5
2.5001250062503,78748,2012,6
2.2816150330117,78748,2012,7
2.3297491039427,78748,2012,8
2.6329647182728,78748,2012,9
2.6315789473684,78748,2012,10
3.7037037037037,78748,2012,11
3.5633301543473,78748,2012,12
1.7467248908297,78748,2013,1
1.8058213248981,78748,2013,2
2.3033649473821,78748,2013,3
2.7702118460873,78748,2013,4
2.0622642837046,78748,2013,5
1.5389350569406,78748,2013,6
2.1798365122616,78748,2013,7
2.1077283372365,78748,2013,8
2.2282855843565,78748,2013,9
2.3255813953488,78748,2013,10
3.2278889606198,78748,2013,11
1.8707020238411,78748,2013,12
2.7122732444771,78748,2014,1
1.9230769230769,78748,2014,2
2.3266635644486,78748,2014,3
3.3429120181936,78748,2014,4
2.100426914311,78748,2014,5
1.9663192454857,78748,2014,6
2.3823660772929,78748,2014,7
2.4803164279295,78748,2014,8
1.7577825676417,78748,2014,9
2.9779630732579,78748,2014,10
2.5259537210757,78748,2014,11
3.4602076124567,78748,2014,12
1.2340854398486,78748,2015,1
2.4390243902439,78748,2015,2
2.5726536445927,78748,2015,3
2.2232103156959,78748,2015,4
2.4586166336747,78748,2015,5
2.2737608003638,78748,2015,6
2.0,78748,2015,7
2.1834061135371,78748,2015,8
2.452559971357,78748,2015,9
2.1276595744681,78748,2015,10
2.0517379339082,78748,2015,11
1.209467723298,78748,2015,12
2.9420417769932,78748,2016,1
2.7855153203343,78748,2016,2
2.0,78748,2016,3
1.5814622918418,78748,2016,4
1.6949152542373,78748,2016,5
1.9607843137255,78748,2016,6
2.1244358478401,78748,2016,7
2.0837675420314,78748,2016,8
1.7384149927362,78748,2016,9
2.0,78748,2016,10
1.5732657678177,78748,2016,11
2.2491349480969,78748,2016,12
2.2727272727273,78748,2017,1
1.4925373134328,78748,2017,2
1.3932675362639,78748,2017,3
1.9615535504119,78748,2017,4
2.2222222222222,78748,2017,5
1.6781879194631,78748,2017,6
2.667377967458,78748,2017,7
1.8813399386648,78748,2017,8
1.9230769230769,78748,2017,9
1.7552450998509,78748,2017,10
1.8179232055223,78748,2017,11
2.011724401395,78748,2017,12
2.0040080160321,78748,2018,1
1.2809342458438,78748,2018,2
1.6985214569059,78748,2018,3
2.1538461538462,78748,2018,4
3.2362459546926,78750,2010,9
3.2903225806452,78750,2010,10
2.9142857142857,78750,2010,11
2.1134020618557,78750,2010,12
4.3288591687938,78750,2011,1
3.3000211437719,78750,2011,2
2.7669701191508,78750,2011,3
2.3529411764706,78750,2011,4
3.0625100646982,78750,2011,5
2.5647601949218,78750,2011,6
2.2211761780734,78750,2011,7
3.1062392795883,78750,2011,8
3.2786885245902,78750,2011,9
2.7029510819913,78750,2011,10
2.97832282284,78750,2011,11
3.6856650484417,78750,2011,12
2.5862068965517,78750,2012,1
1.6479913162447,78750,2012,2
1.9536426513817,78750,2012,3
2.4154618835983,78750,2012,4
2.2415749174064,78750,2012,5
2.635046113307,78750,2012,6
2.2732439190725,78750,2012,7
1.8702142247764,78750,2012,8
3.1595576619273,78750,2012,9
2.5062656641604,78750,2012,10
2.1927224367499,78750,2012,11
2.467162449295,78750,2012,12
2.0368770214725,78750,2013,1
2.6536585365854,78750,2013,2
1.8039687312087,78750,2013,3
2.1254252950813,78750,2013,4
2.5,78750,2013,5
2.3012552301255,78750,2013,6
2.8079777365492,78750,2013,7
2.6673612920031,78750,2013,8
2.6156700442415,78750,2013,9
2.7401168129844,78750,2013,10
2.6598434006041,78750,2013,11
2.0321361058601,78750,2013,12
2.3384912959381,78750,2014,1
4.4943820224719,78750,2014,2
2.4837472912152,78750,2014,3
3.0891229731329,78750,2014,4
2.0725388601036,78750,2014,5
2.3467467546774,78750,2014,6
2.7027027027027,78750,2014,7
2.1263157894737,78750,2014,8
2.4878048780488,78750,2014,9
2.8612303290415,78750,2014,10
2.3764705882353,78750,2014,11
2.8571428571429,78750,2014,12
2.0,78750,2015,1
2.5,78750,2015,2
1.7716816688098,78750,2015,3
2.3223715306542,78750,2015,4
2.5805161032206,78750,2015,5
2.1437321355655,78750,2015,6
2.4078414660132,78750,2015,7
2.3309208207964,78750,2015,8
2.7297297297297,78750,2015,9
1.9607843137255,78750,2015,10
2.0,78750,2015,11
1.890359168242,78750,2015,12
1.3940925091072,78750,2016,1
2.6065162907268,78750,2016,2
2.3365787621564,78750,2016,3
2.8408494710711,78750,2016,4
1.8103712795336,78750,2016,5
2.0449897750511,78750,2016,6
2.4918743228602,78750,2016,7
2.7710027100271,78750,2016,8
2.7604794264821,78750,2016,9
2.5398060101916,78750,2016,10
2.3283398497562,78750,2016,11
3.2839582706035,78750,2016,12
1.9812609798946,78750,2017,1
2.9976038424099,78750,2017,2
2.8077753779698,78750,2017,3
2.6249071911048,78750,2017,4
2.6409831778959,78750,2017,5
2.0318411500014,78750,2017,6
2.5589330024814,78750,2017,7
2.5234354504029,78750,2017,8
2.0562758619108,78750,2017,9
2.1571648690293,78750,2017,10
2.1739130434783,78750,2017,11
1.6071428571429,78750,2017,12
1.5992970123023,78750,2018,1
1.8380021828387,78750,2018,2
2.7785495971103,78750,2018,3
1.8347245409015,78750,2018,4
4.2016012810248,78753,2010,9
3.4691690180895,78753,2010,10
2.3094688221709,78753,2010,11
2.5395256916996,78753,2010,12
3.4812880765883,78753,2011,1
3.2258064516129,78753,2011,2
3.4934753492866,78753,2011,3
5.3264334063099,78753,2011,4
4.098234250906,78753,2011,5
3.9359573048699,78753,2011,6
4.020202020202,78753,2011,7
2.8144350709097,78753,2011,8
5.2705692191931,78753,2011,9
2.9807009235141,78753,2011,10
4.7846889952153,78753,2011,11
3.2311827956989,78753,2011,12
3.1907179115301,78753,2012,1
3.3594624860022,78753,2012,2
5.3662887901154,78753,2012,3
4.5454545454545,78753,2012,4
4.0804181967658,78753,2012,5
2.7311707680835,78753,2012,6
3.6789297658863,78753,2012,7
3.2380952380952,78753,2012,8
2.5047871296841,78753,2012,9
3.7037037037037,78753,2012,10
2.8839170668853,78753,2012,11
2.3553079723998,78753,2012,12
4.1666666666667,78753,2013,1
2.7522935779816,78753,2013,2
4.2429281319044,78753,2013,3
0.83333333333333,78753,2013,4
2.5488391890285,78753,2013,5
3.3333333333333,78753,2013,6
4.3668122270742,78753,2013,7
2.6329647182728,78753,2013,8
5.0632911392405,78753,2013,9
2.6218196210803,78753,2013,10
2.715004492363,78753,2013,11
2.8333333333333,78753,2013,12
8.1658181275328,78753,2014,1
0.6333122229259,78753,2014,2
1.4071299446213,78753,2014,3
2.2435897435897,78753,2014,4
3.2786885245902,78753,2014,5
3.3081560311254,78753,2014,6
3.0778701138812,78753,2014,7
2.7041644131963,78753,2014,8
1.8587567891092,78753,2014,9
3.448275862069,78753,2014,10
2.0833333333333,78753,2014,11
3.9427525156684,78753,2014,12
1.5676186140644,78753,2015,1
0.8887972440175,78753,2015,2
0.98169286063346,78753,2015,3
1.2539578043199,78753,2015,4
1.2903642052969,78753,2015,5
2.0204898158782,78753,2015,6
3.3484973807554,78753,2015,7
2.86,78753,2015,8
5.0226255656391,78753,2015,9
5.2631578947368,78753,2015,10
2.116935483871,78753,2015,11
0.31662269129288,78753,2015,12
1.334126984127,78753,2016,1
1.1976047904192,78753,2016,2
5.0102995503219,78753,2016,3
1.8518518518519,78753,2016,4
1.536312849162,78753,2016,5
3.1082721342683,78753,2016,6
3.6345448482828,78753,2016,7
2.3607203337599,78753,2016,8
2.0744477439126,78753,2016,9
2.3667299792342,78753,2016,10
2.4854424087488,78753,2016,11
4.1666666666667,78753,2016,12
1.3269819666553,78753,2017,1
1.8070765116195,78753,2017,2
1.8789144050104,78753,2017,3
2.1739224953152,78753,2017,4
1.6522918667274,78753,2017,5
2.0673486786019,78753,2017,6
2.6329647182728,78753,2017,7
2.0633597332222,78753,2017,8
2.5907424083239,78753,2017,9
2.2728305832083,78753,2017,10
1.4900758676566,78753,2017,11
2.1986075485526,78753,2017,12
2.5705710210227,78753,2018,1
2.4738675958188,78753,2018,2
2.1052631578947,78753,2018,3
2.2293178970699,78753,2018,4
4.5556529959113,78754,2010,9
3.5252825486369,78754,2010,10
4.7625396825397,78754,2010,11
6.5832095485037,78754,2010,12
3.0643513789581,78754,2011,1
3.329787576959,78754,2011,2
3.5450454244521,78754,2011,3
3.5025017869907,78754,2011,4
2.9142857142857,78754,2011,5
3.5714285714286,78754,2011,6
4.5475225411531,78754,2011,7
3.418066942118,78754,2011,8
4.0155728229123,78754,2011,9
3.8047199347349,78754,2011,10
3.2352941176471,78754,2011,11
4.0247678018576,78754,2011,12
6.7924528301887,78754,2012,1
1.791583309517,78754,2012,2
1.9865118561105,78754,2012,3
2.7777777777778,78754,2012,4
3.041825095057,78754,2012,5
2.504816955684,78754,2012,6
2.2104939402265,78754,2012,7
1.780233271946,78754,2012,8
2.4983087538899,78754,2012,9
3.1452925490384,78754,2012,10
4.9504950495049,78754,2012,11
2.4193941419332,78754,2012,12
3.1269543464665,78754,2013,1
1.2515004365585,78754,2013,2
2.552837197387,78754,2013,3
1.8343601224623,78754,2013,4
2.5307971014493,78754,2013,5
1.0816657652785,78754,2013,6
1.7352651059417,78754,2013,7
4.4493015627927,78754,2013,8
2.7793218454697,78754,2013,9
3.4985131319189,78754,2013,10
2.4456521739131,78754,2013,11
2.035260895006,78754,2013,12
1.6756756756757,78754,2014,1
4.0,78754,2014,2
1.5942825728422,78754,2014,3
0.5419437354014,78754,2014,4
2.092050209205,78754,2014,5
0.96698113207547,78754,2014,6
2.3786280625729,78754,2014,7
2.6912098939118,78754,2014,8
2.2554423824689,78754,2014,9
2.1997619040734,78754,2014,10
4.8754297957428,78754,2014,11
1.323155216285,78754,2014,12
3.3562357272842,78754,2015,1
1.3182756953904,78754,2015,2
1.2547829087055,78754,2015,3
1.3761467889908,78754,2015,4
2.0725388601036,78754,2015,5
1.3575105796664,78754,2015,6
2.8359073359073,78754,2015,7
2.3601725160283,78754,2015,8
2.3820867079562,78754,2015,9
2.2764420121926,78754,2015,10
2.4274406332454,78754,2015,11
1.5726853489892,78754,2015,12
0.45663142994132,78754,2016,1
2.6595933869548,78754,2016,2
1.9609803921569,78754,2016,3
1.6202888976365,78754,2016,4
0.83333333333333,78754,2016,5
2.2863247863248,78754,2016,6
2.4626422563088,78754,2016,7
1.7921146953405,78754,2016,8
2.2173913043478,78754,2016,9
1.7444816866129,78754,2016,10
2.1098548918365,78754,2016,11
1.8552875695733,78754,2016,12
1.640557102063,78754,2017,1
1.9231508904189,78754,2017,2
1.8875047187618,78754,2017,3
2.0412244897959,78754,2017,4
1.9231508904189,78754,2017,5
0.98743848743849,78754,2017,6
1.8416249976879,78754,2017,7
3.2362459546926,78754,2017,8
2.0331005413447,78754,2017,9
2.523516630137,78754,2017,10
2.0651001939744,78754,2017,11
1.8904306400998,78754,2017,12
1.7040361640682,78754,2018,1
1.395413740174,78754,2018,2
1.3333333333333,78754,2018,3
2.0258211350165,78754,2018,4
3.030303030303,78759,2010,9
2.704587021827,78759,2010,10
3.087937835174,78759,2010,11
3.0644152595372,78759,2010,12
3.0172413793103,78759,2011,1
3.4873949579832,78759,2011,2
2.4293023255814,78759,2011,3
2.2779043280182,78759,2011,4
2.3851851851852,78759,2011,5
2.4496155661698,78759,2011,6
2.7041644131963,78759,2011,7
2.729754322111,78759,2011,8
2.8579594169763,78759,2011,9
2.7489955593149,78759,2011,10
2.9450500541522,78759,2011,11
2.5713551041399,78759,2011,12
3.0246027875199,78759,2012,1
2.2227161591465,78759,2012,2
2.6407041877834,78759,2012,3
1.8336729023893,78759,2012,4
2.4713150926743,78759,2012,5
2.5806451612903,78759,2012,6
3.1487889273356,78759,2012,7
3.0769230769231,78759,2012,8
2.7229548483977,78759,2012,9
2.1276595744681,78759,2012,10
2.287436713816,78759,2012,11
4.5475216007276,78759,2012,12
2.5316455696203,78759,2013,1
2.3809523809524,78759,2013,2
3.1029893529894,78759,2013,3
3.9997900917703,78759,2013,4
2.7237354085603,78759,2013,5
2.4096385542169,78759,2013,6
3.0891359584881,78759,2013,7
1.890359168242,78759,2013,8
2.040404040404,78759,2013,9
2.5157232704403,78759,2013,10
3.2245509895445,78759,2013,11
2.6361830411599,78759,2013,12
1.3012838812836,78759,2014,1
2.0040142041068,78759,2014,2
2.1139535781872,78759,2014,3
3.971119133574,78759,2014,4
3.4183125841759,78759,2014,5
2.710027100271,78759,2014,6
2.5992607526882,78759,2014,7
2.5823146213811,78759,2014,8
3.2278889606198,78759,2014,9
2.1285653469562,78759,2014,10
2.9320388349515,78759,2014,11
2.7914501815893,78759,2014,12
1.9876902308169,78759,2015,1
1.9955233258286,78759,2015,2
2.6619354209345,78759,2015,3
3.6471460340993,78759,2015,4
2.2727272727273,78759,2015,5
2.5477695819887,78759,2015,6
2.8842873278201,78759,2015,7
2.002861230329,78759,2015,8
2.6170977589551,78759,2015,9
3.2068255369226,78759,2015,10
2.2222222222222,78759,2015,11
1.8969242139974,78759,2015,12
2.7677325686412,78759,2016,1
2.4399030659714,78759,2016,2
2.0292929292929,78759,2016,3
2.247191011236,78759,2016,4
2.4384891984484,78759,2016,5
2.2988505747126,78759,2016,6
2.2809126396554,78759,2016,7
2.6143790849673,78759,2016,8
2.3472198603811,78759,2016,9
2.5,78759,2016,10
1.8765065563114,78759,2016,11
2.8129602356407,78759,2016,12
1.9608073820476,78759,2017,1
2.6703194458803,78759,2017,2
3.0816640986132,78759,2017,3
3.0321418064136,78759,2017,4
2.3158222185708,78759,2017,5
2.7597703278385,78759,2017,6
2.6738464000054,78759,2017,7
2.0,78759,2017,8
2.3357664233577,78759,2017,9
1.9230769230769,78759,2017,10
2.2995068420198,78759,2017,11
2.0412329046744,78759,2017,12
2.0671834625323,78759,2018,1
2.2109547309407,78759,2018,2
2.8652677713263,78759,2018,3
2.153024911032,78759,2018,4
